info_state,Allocation British Columbia,Bid ([0]),Bid ([1]),Bid ([2]),Bid ([3]),Price British Columbia,Utility 0,Utility 1,bids,player,prob,round,terminal,total_demand,type
"Price: [35.672]
Final bids: [array([0]), array([3])]
Round: 4
","[0, 3]",,,,,35.67199999999999,0.0,-25.015999999999963,,1,1.9796130998643192e-05,4,True,,0
"p0t0 a1 agg[array([0]), array([4]), array([4]), array([4]), array([4])] sub[array([0]), array([1]), array([1]), array([1]), array([1])] proc[array([0]), array([1]), array([1]), array([1]), array([1])] sor_exposure49.94079999999998",,1.0,,,,49.94079999999998,,,"[array([0]), array([1]), array([1]), array([1]), array([1])]",0,2.800504549005139e-08,5,False,[4],0
"p1t0 a3 agg[array([0]), array([4]), array([4]), array([4]), array([4])] sub[array([0]), array([3]), array([3]), array([3]), array([3])] proc[array([0]), array([3]), array([3]), array([3]), array([3])] sor_exposure149.82239999999996",,1.0,,,,49.94079999999998,,,"[array([0]), array([3]), array([3]), array([3]), array([3])]",1,3.7839697356930956e-14,5,False,[4],0
"Price: [49.9408]
Final bids: [array([1]), array([2])]
Round: 5
","[1, 2]",,,,,49.94079999999998,0.05920000000001835,-17.881599999999963,,0,8.742860561565049e-06,5,True,,0
"Price: [49.9408]
Final bids: [array([1]), array([2])]
Round: 5
","[1, 2]",,,,,49.94079999999998,0.05920000000001835,-17.881599999999963,,1,8.742860561565049e-06,5,True,,0
"Price: [49.9408]
Final bids: [array([0]), array([3])]
Round: 5
","[0, 3]",,,,,49.94079999999998,0.0,-67.82239999999996,,0,5.0358717860233056e-06,5,True,,0
"Price: [49.9408]
Final bids: [array([0]), array([3])]
Round: 5
","[0, 3]",,,,,49.94079999999998,0.0,-67.82239999999996,,1,5.0358717860233056e-06,5,True,,0
"Price: [13]
Final bids: [array([2]), array([0])]
Round: 1
","[2, 0]",,,,,13.0,48.0,0.0,,0,0.0012048814416802047,1,True,,0
"Price: [13]
Final bids: [array([2]), array([0])]
Round: 1
","[2, 0]",,,,,13.0,48.0,0.0,,1,0.0012048814416802047,1,True,,0
"Price: [13]
Final bids: [array([2]), array([1])]
Round: 1
","[2, 1]",,,,,13.0,48.0,37.0,,0,0.4931483838091681,1,True,,0
"Price: [13]
Final bids: [array([2]), array([1])]
Round: 1
","[2, 1]",,,,,13.0,48.0,37.0,,1,0.4931483838091681,1,True,,0
"p0t0 a2 agg[array([0]), array([4])] sub[array([0]), array([2])] proc[array([0]), array([2])] sor_exposure36.4",,0.2811460559691813,0.7188539420268107,2.0040080039839043e-09,,18.2,,,"[array([0]), array([2])]",0,0.24552802301063822,2,False,[4],0
