run_name,game_name,seed,config,alg,base_game_name,information_policy,activity_policy,undersell_policy,tiebreaking_policy,grace_rounds,clock_speed,value_structure,rule,rho,n_types,deviations,no_error,t,walltime,nash_conv,rewards,nash_conv_frac,heuristic_conv,heuristic_conv_frac,rewards_0,nc_player_improvements_0,nc_player_improvements_frac_0,hc_player_improvements_0,hc_player_improvements_frac_0,rewards_1,nc_player_improvements_1,nc_player_improvements_frac_1,hc_player_improvements_1,hc_player_improvements_frac_1,rewards_2,nc_player_improvements_2,nc_player_improvements_frac_2,hc_player_improvements_2,hc_player_improvements_frac_2,total_entropy,avg_entropy,avg_mode_probabilities,p0_expected_exposure,p0_exposure_frac,p0_utility,p0_payment,p0_total_entropies,p0_avg_entropies,p0_avg_mode_probabilities,p1_expected_exposure,p1_exposure_frac,p1_utility,p1_payment,p1_total_entropies,p1_avg_entropies,p1_avg_mode_probabilities,p2_expected_exposure,p2_exposure_frac,p2_utility,p2_payment,p2_total_entropies,p2_avg_entropies,p2_avg_mode_probabilities,exposure_frac,total_welfare,total_revenue,auction_lengths,num_lotteries,p_lottery,unsold_activity,unsold_licenses,common_allocations,unsold,straightforward_nash_conv,straightforward_rewards,straightforward_nash_conv_frac,straightforward_heuristic_conv,straightforward_heuristic_conv_frac,straightforward_rewards_0,straightforward_nc_player_improvements_0,straightforward_nc_player_improvements_frac_0,straightforward_hc_player_improvements_0,straightforward_hc_player_improvements_frac_0,straightforward_rewards_1,straightforward_nc_player_improvements_1,straightforward_nc_player_improvements_frac_1,straightforward_hc_player_improvements_1,straightforward_hc_player_improvements_frac_1,straightforward_rewards_2,straightforward_nc_player_improvements_2,straightforward_nc_player_improvements_frac_2,straightforward_hc_player_improvements_2,straightforward_hc_player_improvements_frac_2,straightforward_total_entropy,straightforward_avg_entropy,straightforward_avg_mode_probabilities,straightforward_p0_expected_exposure,straightforward_p0_exposure_frac,straightforward_p0_utility,straightforward_p0_payment,straightforward_p0_total_entropies,straightforward_p0_avg_entropies,straightforward_p0_avg_mode_probabilities,straightforward_p1_expected_exposure,straightforward_p1_exposure_frac,straightforward_p1_utility,straightforward_p1_payment,straightforward_p1_total_entropies,straightforward_p1_avg_entropies,straightforward_p1_avg_mode_probabilities,straightforward_p2_expected_exposure,straightforward_p2_exposure_frac,straightforward_p2_utility,straightforward_p2_payment,straightforward_p2_total_entropies,straightforward_p2_avg_entropies,straightforward_p2_avg_mode_probabilities,straightforward_exposure_frac,straightforward_total_welfare,straightforward_total_revenue,straightforward_auction_lengths,straightforward_num_lotteries,straightforward_p_lottery,straightforward_unsold_activity,straightforward_unsold_licenses,straightforward_common_allocations,straightforward_unsold,rho_0_nash_conv,rho_0_heuristic_conv,rho_0_nash_conv_runtime,rho_0_heuristic_conv_runtime,rho_0_nash_conv_player_improvements,rho_0_heuristic_conv_player_improvements
feb8_3p_7supply_feb8_3p_7supply_1_base_dev1000_rho1_t3-cfr_10external_plus_linear-103,feb8_3p_7supply/feb8_3p_7supply_1_base_dev1000_rho1_t3.json,103,cfr_10external_plus_linear,cfr_external_linear,feb8_3p_7supply_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,3,1000,True,1309259,10800.00142288208,0.0,"[3.6224538530257426, 8.589675816152194, 9.638459805627706]",0.0,0.0,0.0,3.6224538530257426,0.0,0.0,0.0,0.0,8.589675816152194,0.0,0.0,0.0,0.0,9.638459805627706,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.3632140539078748,0.20446357085668534,3.6224538530257426,20.17888360688551,0.0,0.0,1.0,0.0,0.0,8.589675816152194,20.2462845276221,0.0,0.0,1.0,0.0,0.0,9.638459805627706,20.27347277822258,0.0,0.0,1.0,0.20446357085668534,82.54923038753583,60.69864091273021,3.0,1.0,1.0,5.323859087269817,0.4436549239391514,"[((0, 3), 6142), ((0, 2), 3850)]",[0.44365492 0.        ],0.0,"[3.6224538530257426, 8.589675816152194, 9.638459805627706]",0.0,0.0,0.0,3.6224538530257426,0.0,0.0,0.0,0.0,8.589675816152194,0.0,0.0,0.0,0.0,9.638459805627706,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.3632140539078748,0.20446357085668534,3.6224538530257426,20.17888360688551,0.0,0.0,1.0,0.0,0.0,8.589675816152194,20.2462845276221,0.0,0.0,1.0,0.0,0.0,9.638459805627706,20.27347277822258,0.0,0.0,1.0,0.20446357085668534,82.54923038753583,60.69864091273021,3.0,1.0,1.0,5.323859087269817,0.4436549239391514,"[((0, 3), 6142), ((0, 2), 3850)]",[0.44365492 0.        ],0.0,0.0,10.087275743484497,8.06149697303772,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
feb8_3p_7supply_feb8_3p_7supply_1_base_dev1000_rho1_t3-cfr_10external_plus_linear-104,feb8_3p_7supply/feb8_3p_7supply_1_base_dev1000_rho1_t3.json,104,cfr_10external_plus_linear,cfr_external_linear,feb8_3p_7supply_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,3,1000,True,1317248,10800.006367444992,0.0,"[3.6224538530257426, 8.589675816152194, 9.638459805627706]",0.0,0.0,0.0,3.6224538530257426,0.0,0.0,0.0,0.0,8.589675816152194,0.0,0.0,0.0,0.0,9.638459805627706,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.3632140539078748,0.20446357085668534,3.6224538530257426,20.17888360688551,0.0,0.0,1.0,0.0,0.0,8.589675816152194,20.2462845276221,0.0,0.0,1.0,0.0,0.0,9.638459805627706,20.27347277822258,0.0,0.0,1.0,0.20446357085668534,82.54923038753583,60.69864091273021,3.0,1.0,1.0,5.323859087269817,0.4436549239391514,"[((0, 3), 6142), ((0, 2), 3850)]",[0.44365492 0.        ],0.0,"[3.6224538530257426, 8.589675816152194, 9.638459805627706]",0.0,0.0,0.0,3.6224538530257426,0.0,0.0,0.0,0.0,8.589675816152194,0.0,0.0,0.0,0.0,9.638459805627706,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.3632140539078748,0.20446357085668534,3.6224538530257426,20.17888360688551,0.0,0.0,1.0,0.0,0.0,8.589675816152194,20.2462845276221,0.0,0.0,1.0,0.0,0.0,9.638459805627706,20.27347277822258,0.0,0.0,1.0,0.20446357085668534,82.54923038753583,60.69864091273021,3.0,1.0,1.0,5.323859087269817,0.4436549239391514,"[((0, 3), 6142), ((0, 2), 3850)]",[0.44365492 0.        ],0.0,0.0,10.205781936645508,8.147544860839844,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
feb8_3p_7supply_feb8_3p_7supply_2_base_dev1000_rho0_t3-cfr_10external_plus_linear-101,feb8_3p_7supply/feb8_3p_7supply_2_base_dev1000_rho0_t3.json,101,cfr_10external_plus_linear,cfr_external_linear,feb8_3p_7supply_2,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,3,1000,True,1315024,10800.005028009415,0.0,"[5.069114672010946, 4.696469517724644, 6.6442972633104525]",0.0,0.0,0.0,5.069114672010946,0.0,0.0,0.0,0.0,4.696469517724644,0.0,0.0,0.0,0.0,6.6442972633104525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.069114672010946,20.65232260808647,0.0,0.0,1.0,-0.12439051433232605,0.18634907926341074,4.696469517724644,20.719638710968777,0.0,0.0,1.0,0.0,0.0,6.6442972633104525,20.699377752201762,0.0,0.0,1.0,0.18634907926341074,78.48122052430307,62.071339071257036,3.0,1.0,1.0,3.9511609287429965,0.32926341072858323,"[((0, 3), 6159), ((0, 2), 2759), ((1, 1), 1074)]",[3.29263411e-01 4.44089210e-16],0.0,"[5.069114672010946, 4.696469517724644, 6.6442972633104525]",0.0,0.0,0.0,5.069114672010946,0.0,0.0,0.0,0.0,4.696469517724644,0.0,0.0,0.0,0.0,6.6442972633104525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.069114672010946,20.65232260808647,0.0,0.0,1.0,-0.12439051433232605,0.18634907926341074,4.696469517724644,20.719638710968777,0.0,0.0,1.0,0.0,0.0,6.6442972633104525,20.699377752201762,0.0,0.0,1.0,0.18634907926341074,78.48122052430307,62.071339071257036,3.0,1.0,1.0,3.9511609287429965,0.32926341072858323,"[((0, 3), 6159), ((0, 2), 2759), ((1, 1), 1074)]",[3.29263411e-01 4.44089210e-16],0.0,0.0,2.3662819862365723,3.6158764362335205,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
feb8_3p_7supply_feb8_3p_7supply_2_base_dev1000_rho0_t3-cfr_10external_plus_linear-102,feb8_3p_7supply/feb8_3p_7supply_2_base_dev1000_rho0_t3.json,102,cfr_10external_plus_linear,cfr_external_linear,feb8_3p_7supply_2,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,3,1000,True,1226054,10800.000741481781,0.0,"[5.069114672010946, 4.696469517724644, 6.6442972633104525]",0.0,0.0,0.0,5.069114672010946,0.0,0.0,0.0,0.0,4.696469517724644,0.0,0.0,0.0,0.0,6.6442972633104525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.069114672010946,20.65232260808647,0.0,0.0,1.0,-0.12439051433232605,0.18634907926341074,4.696469517724644,20.719638710968777,0.0,0.0,1.0,0.0,0.0,6.6442972633104525,20.699377752201762,0.0,0.0,1.0,0.18634907926341074,78.48122052430307,62.071339071257036,3.0,1.0,1.0,3.9511609287429965,0.32926341072858323,"[((0, 3), 6159), ((0, 2), 2759), ((1, 1), 1074)]",[3.29263411e-01 4.44089210e-16],0.0,"[5.069114672010946, 4.696469517724644, 6.6442972633104525]",0.0,0.0,0.0,5.069114672010946,0.0,0.0,0.0,0.0,4.696469517724644,0.0,0.0,0.0,0.0,6.6442972633104525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.069114672010946,20.65232260808647,0.0,0.0,1.0,-0.12439051433232605,0.18634907926341074,4.696469517724644,20.719638710968777,0.0,0.0,1.0,0.0,0.0,6.6442972633104525,20.699377752201762,0.0,0.0,1.0,0.18634907926341074,78.48122052430307,62.071339071257036,3.0,1.0,1.0,3.9511609287429965,0.32926341072858323,"[((0, 3), 6159), ((0, 2), 2759), ((1, 1), 1074)]",[3.29263411e-01 4.44089210e-16],0.0,0.0,2.4580447673797607,3.664489507675171,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
feb8_3p_7supply_feb8_3p_7supply_2_base_dev1000_rho0_t3-cfr_10external_plus_linear-100,feb8_3p_7supply/feb8_3p_7supply_2_base_dev1000_rho0_t3.json,100,cfr_10external_plus_linear,cfr_external_linear,feb8_3p_7supply_2,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,3,1000,True,1248833,10800.004150152206,0.0,"[5.069114672010946, 4.696469517724644, 6.6442972633104525]",0.0,0.0,0.0,5.069114672010946,0.0,0.0,0.0,0.0,4.696469517724644,0.0,0.0,0.0,0.0,6.6442972633104525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.069114672010946,20.65232260808647,0.0,0.0,1.0,-0.12439051433232605,0.18634907926341074,4.696469517724644,20.719638710968777,0.0,0.0,1.0,0.0,0.0,6.6442972633104525,20.699377752201762,0.0,0.0,1.0,0.18634907926341074,78.48122052430307,62.071339071257036,3.0,1.0,1.0,3.9511609287429965,0.32926341072858323,"[((0, 3), 6159), ((0, 2), 2759), ((1, 1), 1074)]",[3.29263411e-01 4.44089210e-16],0.0,"[5.069114672010946, 4.696469517724644, 6.6442972633104525]",0.0,0.0,0.0,5.069114672010946,0.0,0.0,0.0,0.0,4.696469517724644,0.0,0.0,0.0,0.0,6.6442972633104525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.069114672010946,20.65232260808647,0.0,0.0,1.0,-0.12439051433232605,0.18634907926341074,4.696469517724644,20.719638710968777,0.0,0.0,1.0,0.0,0.0,6.6442972633104525,20.699377752201762,0.0,0.0,1.0,0.18634907926341074,78.48122052430307,62.071339071257036,3.0,1.0,1.0,3.9511609287429965,0.32926341072858323,"[((0, 3), 6159), ((0, 2), 2759), ((1, 1), 1074)]",[3.29263411e-01 4.44089210e-16],0.0,0.0,2.4197235107421875,3.6895270347595215,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
feb8_3p_7supply_feb8_3p_7supply_2_base_dev1000_rho1_t3-cfr_10external_plus_linear-104,feb8_3p_7supply/feb8_3p_7supply_2_base_dev1000_rho1_t3.json,104,cfr_10external_plus_linear,cfr_external_linear,feb8_3p_7supply_2,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,3,1000,True,767113,10800.001281023026,0.0,"[4.902434288322586, 4.55022410040329, 6.535442587127877]",0.0,0.0,0.0,4.902434288322586,0.0,0.0,0.0,0.0,4.55022410040329,0.0,0.0,0.0,0.0,6.535442587127877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.16900095861114078,0.2048638911128903,4.902434288322586,20.65232260808647,0.0,0.0,1.0,-0.3267699126659754,0.18634907926341074,4.55022410040329,20.719638710968777,0.0,0.0,1.0,0.0,0.0,6.535442587127877,20.699377752201762,0.0,0.0,1.0,0.3520816653322658,78.05944004711077,62.071339071257036,3.0,1.0,1.0,3.9511609287429965,0.32926341072858323,"[((0, 3), 6159), ((0, 2), 2759), ((1, 1), 1074)]",[3.29263411e-01 4.44089210e-16],0.0,"[4.902434288322586, 4.55022410040329, 6.535442587127877]",0.0,0.0,0.0,4.902434288322586,0.0,0.0,0.0,0.0,4.55022410040329,0.0,0.0,0.0,0.0,6.535442587127877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.16900095861114078,0.2048638911128903,4.902434288322586,20.65232260808647,0.0,0.0,1.0,-0.3267699126659754,0.18634907926341074,4.55022410040329,20.719638710968777,0.0,0.0,1.0,0.0,0.0,6.535442587127877,20.699377752201762,0.0,0.0,1.0,0.3520816653322658,78.05944004711077,62.071339071257036,3.0,1.0,1.0,3.9511609287429965,0.32926341072858323,"[((0, 3), 6159), ((0, 2), 2759), ((1, 1), 1074)]",[3.29263411e-01 4.44089210e-16],0.0,0.0,14.34168028831482,11.377346754074097,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
feb8_3p_7supply_feb8_3p_7supply_2_base_dev1000_rho1_t3_tie_break-cfr_10external_plus_linear-100,feb8_3p_7supply/feb8_3p_7supply_2_base_dev1000_rho1_t3_tie_break.json,100,cfr_10external_plus_linear,cfr_external_linear,feb8_3p_7supply_2,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,3,1000,True,721931,10800.008489847183,0.0,"[5.380587015681824, 4.683446389360754, 6.344677025992127]",0.0,0.0,0.0,5.380587015681824,0.0,0.0,0.0,0.0,4.683446389360754,0.0,0.0,0.0,0.0,6.344677025992127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.20708079239560434,0.14101281024819856,5.380587015681824,19.0187029623699,0.0,0.0,1.0,-0.36400637736500446,0.14011208967173738,4.683446389360754,19.03801666333067,0.0,0.0,1.0,0.0,0.0,6.344677025992127,18.998206315052045,0.0,0.0,1.0,0.27151721377101684,73.46363637178732,57.05492594075263,3.0,1.0,1.0,8.967574059247397,0.7472978382706165,"[((0, 2), 4972), ((0, 3), 4166), ((1, 1), 854)]",[0.74729784 0.        ],1.4137485879938874,"[5.123707909665384, 4.776970256602622, 6.6990125102646525]",0.08516716459015312,0.8227317000830974,0.04956307416295479,5.123707909665384,0.7551545998105391,0.14738439683222618,0.5214087634474307,0.10176395154451388,4.776970256602622,0.4762861688594384,0.09970465447238785,0.30132293663566667,0.06307825262658581,6.6990125102646525,0.18230781932390983,0.027214133283758792,0.0,0.0,0.0,0.0,1.0,-0.16900095861114078,0.18925140112089672,5.123707909665384,19.425180894715776,0.0,0.0,1.0,-0.3267699126659754,0.17463971176941553,4.776970256602622,18.722838020416336,0.0,0.0,1.0,0.0,0.0,6.6990125102646525,18.189933446757408,0.0,0.0,1.0,0.34547638110488393,72.93764303842217,56.33795236188954,3.0,1.0,1.0,9.684547638110484,0.8070456365092069,"[((0, 3), 5023), ((0, 2), 4711), ((1, 1), 258)]",[ 8.07045637e-01 -4.44089210e-16],,,300.00084805488586,300.00049328804016,,
feb8_3p_7supply_feb8_3p_7supply_2_base_dev1000_rho1_t3_tie_break-cfr_10external_plus_linear-101,feb8_3p_7supply/feb8_3p_7supply_2_base_dev1000_rho1_t3_tie_break.json,101,cfr_10external_plus_linear,cfr_external_linear,feb8_3p_7supply_2,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,3,1000,True,717633,10800.00601029396,0.0,"[5.380587015681824, 4.683446389360754, 6.344677025992127]",0.0,0.0,0.0,5.380587015681824,0.0,0.0,0.0,0.0,4.683446389360754,0.0,0.0,0.0,0.0,6.344677025992127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.20708079239560434,0.14101281024819856,5.380587015681824,19.0187029623699,0.0,0.0,1.0,-0.36400637736500446,0.14011208967173738,4.683446389360754,19.03801666333067,0.0,0.0,1.0,0.0,0.0,6.344677025992127,18.998206315052045,0.0,0.0,1.0,0.27151721377101684,73.46363637178732,57.05492594075263,3.0,1.0,1.0,8.967574059247397,0.7472978382706165,"[((0, 2), 4972), ((0, 3), 4166), ((1, 1), 854)]",[0.74729784 0.        ],1.4137485879938874,"[5.123707909665384, 4.776970256602622, 6.6990125102646525]",0.08516716459015312,0.8227317000830974,0.04956307416295479,5.123707909665384,0.7551545998105391,0.14738439683222618,0.5214087634474307,0.10176395154451388,4.776970256602622,0.4762861688594384,0.09970465447238785,0.30132293663566667,0.06307825262658581,6.6990125102646525,0.18230781932390983,0.027214133283758792,0.0,0.0,0.0,0.0,1.0,-0.16900095861114078,0.18925140112089672,5.123707909665384,19.425180894715776,0.0,0.0,1.0,-0.3267699126659754,0.17463971176941553,4.776970256602622,18.722838020416336,0.0,0.0,1.0,0.0,0.0,6.6990125102646525,18.189933446757408,0.0,0.0,1.0,0.34547638110488393,72.93764303842217,56.33795236188954,3.0,1.0,1.0,9.684547638110484,0.8070456365092069,"[((0, 3), 5023), ((0, 2), 4711), ((1, 1), 258)]",[ 8.07045637e-01 -4.44089210e-16],,,300.0007472038269,300.000506401062,,
feb8_3p_7supply_feb8_3p_7supply_2_base_dev1000_rho1_t3_tie_break-cfr_10external_plus_linear-103,feb8_3p_7supply/feb8_3p_7supply_2_base_dev1000_rho1_t3_tie_break.json,103,cfr_10external_plus_linear,cfr_external_linear,feb8_3p_7supply_2,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,3,1000,True,713719,10800.011469841003,0.0,"[5.380587015681824, 4.683446389360754, 6.344677025992127]",0.0,0.0,0.0,5.380587015681824,0.0,0.0,0.0,0.0,4.683446389360754,0.0,0.0,0.0,0.0,6.344677025992127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.20708079239560434,0.14101281024819856,5.380587015681824,19.0187029623699,0.0,0.0,1.0,-0.36400637736500446,0.14011208967173738,4.683446389360754,19.03801666333067,0.0,0.0,1.0,0.0,0.0,6.344677025992127,18.998206315052045,0.0,0.0,1.0,0.27151721377101684,73.46363637178732,57.05492594075263,3.0,1.0,1.0,8.967574059247397,0.7472978382706165,"[((0, 2), 4972), ((0, 3), 4166), ((1, 1), 854)]",[0.74729784 0.        ],1.4137485879938874,"[5.123707909665384, 4.776970256602622, 6.6990125102646525]",0.08516716459015312,0.8227317000830974,0.04956307416295479,5.123707909665384,0.7551545998105391,0.14738439683222618,0.5214087634474307,0.10176395154451388,4.776970256602622,0.4762861688594384,0.09970465447238785,0.30132293663566667,0.06307825262658581,6.6990125102646525,0.18230781932390983,0.027214133283758792,0.0,0.0,0.0,0.0,1.0,-0.16900095861114078,0.18925140112089672,5.123707909665384,19.425180894715776,0.0,0.0,1.0,-0.3267699126659754,0.17463971176941553,4.776970256602622,18.722838020416336,0.0,0.0,1.0,0.0,0.0,6.6990125102646525,18.189933446757408,0.0,0.0,1.0,0.34547638110488393,72.93764303842217,56.33795236188954,3.0,1.0,1.0,9.684547638110484,0.8070456365092069,"[((0, 3), 5023), ((0, 2), 4711), ((1, 1), 258)]",[ 8.07045637e-01 -4.44089210e-16],,,300.0007629394531,300.0004794597626,,
feb8_3p_7supply_feb8_3p_7supply_2_base_dev1000_rho1_t3_tie_break-cfr_10external_plus_linear-104,feb8_3p_7supply/feb8_3p_7supply_2_base_dev1000_rho1_t3_tie_break.json,104,cfr_10external_plus_linear,cfr_external_linear,feb8_3p_7supply_2,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,3,1000,True,702496,10800.00681591034,0.0,"[5.380587015681824, 4.683446389360754, 6.344677025992127]",0.0,0.0,0.0,5.380587015681824,0.0,0.0,0.0,0.0,4.683446389360754,0.0,0.0,0.0,0.0,6.344677025992127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.20708079239560434,0.14101281024819856,5.380587015681824,19.0187029623699,0.0,0.0,1.0,-0.36400637736500446,0.14011208967173738,4.683446389360754,19.03801666333067,0.0,0.0,1.0,0.0,0.0,6.344677025992127,18.998206315052045,0.0,0.0,1.0,0.27151721377101684,73.46363637178732,57.05492594075263,3.0,1.0,1.0,8.967574059247397,0.7472978382706165,"[((0, 2), 4972), ((0, 3), 4166), ((1, 1), 854)]",[0.74729784 0.        ],1.4137485879938874,"[5.123707909665384, 4.776970256602622, 6.6990125102646525]",0.08516716459015312,0.8227317000830974,0.04956307416295479,5.123707909665384,0.7551545998105391,0.14738439683222618,0.5214087634474307,0.10176395154451388,4.776970256602622,0.4762861688594384,0.09970465447238785,0.30132293663566667,0.06307825262658581,6.6990125102646525,0.18230781932390983,0.027214133283758792,0.0,0.0,0.0,0.0,1.0,-0.16900095861114078,0.18925140112089672,5.123707909665384,19.425180894715776,0.0,0.0,1.0,-0.3267699126659754,0.17463971176941553,4.776970256602622,18.722838020416336,0.0,0.0,1.0,0.0,0.0,6.6990125102646525,18.189933446757408,0.0,0.0,1.0,0.34547638110488393,72.93764303842217,56.33795236188954,3.0,1.0,1.0,9.684547638110484,0.8070456365092069,"[((0, 3), 5023), ((0, 2), 4711), ((1, 1), 258)]",[ 8.07045637e-01 -4.44089210e-16],,,300.0009117126465,300.0005090236664,,
feb8_3p_7supply_feb8_3p_7supply_3_base_dev1000_rho0_t3-cfr_10external_plus_linear-100,feb8_3p_7supply/feb8_3p_7supply_3_base_dev1000_rho0_t3.json,100,cfr_10external_plus_linear,cfr_external_linear,feb8_3p_7supply_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,3,1000,True,798383,10800.004444599152,0.0,"[9.565245321811469, 4.125756607851979, 4.451783835828869]",0.0,0.0,0.0,9.565245321811469,0.0,0.0,0.0,0.0,4.125756607851979,0.0,0.0,0.0,0.0,4.451783835828869,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.565245321811469,19.88881179943956,0.0,0.0,1.0,-0.8273631287349907,0.1689351481184948,4.125756607851979,19.72227532025621,0.0,0.0,1.0,-1.5484508330398334,0.18214571657325862,4.451783835828869,19.69924314451562,0.0,0.0,1.0,0.31485188150520416,77.4531160297037,59.3103302642114,3.0,1.0,1.0,6.712169735788631,0.5593474779823859,"[((0, 3), 3953), ((1, 1), 3268), ((0, 2), 2771)]",[0.55934748 0.        ],0.0,"[9.565245321811469, 4.125756607851979, 4.451783835828869]",0.0,0.0,0.0,9.565245321811469,0.0,0.0,0.0,0.0,4.125756607851979,0.0,0.0,0.0,0.0,4.451783835828869,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.565245321811469,19.88881179943956,0.0,0.0,1.0,-0.8273631287349907,0.1689351481184948,4.125756607851979,19.72227532025621,0.0,0.0,1.0,-1.5484508330398334,0.18214571657325862,4.451783835828869,19.69924314451562,0.0,0.0,1.0,0.31485188150520416,77.4531160297037,59.3103302642114,3.0,1.0,1.0,6.712169735788631,0.5593474779823859,"[((0, 3), 3953), ((1, 1), 3268), ((0, 2), 2771)]",[0.55934748 0.        ],0.0,0.0,4.029571056365967,4.699672222137451,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
feb8_3p_7supply_feb8_3p_7supply_2_base_dev1000_rho0_t3-cfr_10external_plus_linear-104,feb8_3p_7supply/feb8_3p_7supply_2_base_dev1000_rho0_t3.json,104,cfr_10external_plus_linear,cfr_external_linear,feb8_3p_7supply_2,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,3,1000,True,1288409,10800.005212545395,0.0,"[5.069114672010946, 4.696469517724644, 6.6442972633104525]",0.0,0.0,0.0,5.069114672010946,0.0,0.0,0.0,0.0,4.696469517724644,0.0,0.0,0.0,0.0,6.6442972633104525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.069114672010946,20.65232260808647,0.0,0.0,1.0,-0.12439051433232605,0.18634907926341074,4.696469517724644,20.719638710968777,0.0,0.0,1.0,0.0,0.0,6.6442972633104525,20.699377752201762,0.0,0.0,1.0,0.18634907926341074,78.48122052430307,62.071339071257036,3.0,1.0,1.0,3.9511609287429965,0.32926341072858323,"[((0, 3), 6159), ((0, 2), 2759), ((1, 1), 1074)]",[3.29263411e-01 4.44089210e-16],0.0,"[5.069114672010946, 4.696469517724644, 6.6442972633104525]",0.0,0.0,0.0,5.069114672010946,0.0,0.0,0.0,0.0,4.696469517724644,0.0,0.0,0.0,0.0,6.6442972633104525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.069114672010946,20.65232260808647,0.0,0.0,1.0,-0.12439051433232605,0.18634907926341074,4.696469517724644,20.719638710968777,0.0,0.0,1.0,0.0,0.0,6.6442972633104525,20.699377752201762,0.0,0.0,1.0,0.18634907926341074,78.48122052430307,62.071339071257036,3.0,1.0,1.0,3.9511609287429965,0.32926341072858323,"[((0, 3), 6159), ((0, 2), 2759), ((1, 1), 1074)]",[3.29263411e-01 4.44089210e-16],0.0,0.0,2.3479673862457275,3.5234951972961426,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
