run_name,game_name,seed,config,alg,base_game_name,information_policy,activity_policy,undersell_policy,tiebreaking_policy,grace_rounds,clock_speed,value_structure,rule,rho,n_types,deviations,no_error,t,walltime,nash_conv,nash_conv_runtime,rewards,nash_conv_frac,heuristic_conv,heuristic_conv_frac,heuristic_conv_runtime,rewards_0,nc_player_improvements_0,nc_player_improvements_frac_0,hc_player_improvements_0,hc_player_improvements_frac_0,rewards_1,nc_player_improvements_1,nc_player_improvements_frac_1,hc_player_improvements_1,hc_player_improvements_frac_1,rewards_2,nc_player_improvements_2,nc_player_improvements_frac_2,hc_player_improvements_2,hc_player_improvements_frac_2,total_entropy,avg_entropy,avg_mode_probabilities,p0_expected_exposure,p0_exposure_frac,p0_utility,p0_payment,p0_total_entropies,p0_avg_entropies,p0_avg_mode_probabilities,p1_expected_exposure,p1_exposure_frac,p1_utility,p1_payment,p1_total_entropies,p1_avg_entropies,p1_avg_mode_probabilities,p2_expected_exposure,p2_exposure_frac,p2_utility,p2_payment,p2_total_entropies,p2_avg_entropies,p2_avg_mode_probabilities,exposure_frac,total_welfare,total_revenue,auction_lengths,num_lotteries,p_lottery,unsold_activity,unsold_licenses,common_allocations,unsold
feb8_3p_5supply_feb8_3p_5supply_3_base_dev1000_rho1_t3-feb10_ppo_bestppo_4-101,feb8_3p_5supply/feb8_3p_5supply_3_base_dev1000_rho1_t3.json,101,feb10_ppo_bestppo_4,PPO,feb8_3p_5supply_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.2,quasi_linear,base,1.0,3,1000,True,3417088,28803.040494680405,14.231925534211545,1212.3316390514374,"[8.400315811995656, 9.492930284492832, 8.81223807695134]",0.5329214569480089,,,300.0021734237671,8.400315811995656,11.410819941867445,1.358379874905749,,,9.492930284492832,2.4641363157649554,0.2595759414551103,,,8.81223807695134,0.3569692765791439,0.04050835593205399,,,0.0,0.0,1.0,0.0,0.0,8.400315811995656,22.09637454981993,0.0,0.0,1.0,0.0,0.0,9.492930284492832,22.213973589435778,0.0,0.0,1.0,0.0,0.0,8.81223807695134,19.903961584633855,0.0,0.0,1.0,0.0,90.9197938973294,64.21430972388954,3.718187274909964,1.055422168867547,0.9260704281712685,8.881784197001252e-16,1.6653345369377348e-16,"[((0, 2), 6320), ((1, 1), 2940), ((0, 3), 736)]",[-5.55111512e-17  2.22044605e-16]
feb8_3p_5supply_feb8_3p_5supply_3_base_dev1000_rho1_t3-feb10_ppo_bestppo_4-102,feb8_3p_5supply/feb8_3p_5supply_3_base_dev1000_rho1_t3.json,102,feb10_ppo_bestppo_4,PPO,feb8_3p_5supply_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.2,quasi_linear,base,1.0,3,1000,True,3545088,28802.0105509758,,300.00246930122375,"[8.400148175541645, 9.492930284492832, 8.81223807695134]",,,,300.0029857158661,8.400148175541645,,,,,9.492930284492832,,,,,8.81223807695134,,,,,0.0,0.0,1.0,0.0,0.0,8.400148175541645,22.09637454981993,0.0,0.0,1.0,0.0,0.0,9.492930284492832,22.213973589435778,0.0,0.0,1.0,0.0,0.0,8.81223807695134,19.903961584633855,0.0,0.0,1.0,0.0,90.91962626087539,64.21430972388954,3.718187274909964,1.055422168867547,0.9260704281712685,8.881784197001252e-16,1.6653345369377348e-16,"[((0, 2), 6320), ((1, 1), 2940), ((0, 3), 736)]",[-5.55111512e-17  2.22044605e-16]
feb8_3p_5supply_feb8_3p_5supply_3_base_dev1000_rho1_t3-feb10_ppo_bestppo_4-104,feb8_3p_5supply/feb8_3p_5supply_3_base_dev1000_rho1_t3.json,104,feb10_ppo_bestppo_4,PPO,feb8_3p_5supply_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.2,quasi_linear,base,1.0,3,1000,True,3538944,28807.880420684814,51.04364912146676,460.6041536331177,"[8.309085221438764, 9.446744302157297, 8.508969525006748]",1.943424315830891,,,300.00491642951965,8.309085221438764,7.1137272595664545,0.8561384400309079,,,9.446744302157297,21.9508870282478,2.3236457266272152,,,8.508969525006748,21.97903483365251,2.5830430781376057,,,0.0,0.0,1.0,0.0,0.0,8.309085221438764,22.07524609843938,0.0,0.0,1.0,0.0,0.0,9.446744302157297,22.409315726290522,0.0,0.0,1.0,0.0,0.0,8.508969525006748,20.10420168067227,0.0,0.0,1.0,0.0,90.85356255400497,64.58876350540214,3.8741496598639458,1.1827731092436975,1.0,-2.220446049250313e-15,-2.7755575615628914e-16,"[((0, 2), 6515), ((1, 1), 2956), ((0, 3), 525)]",[-5.55111512e-17 -2.22044605e-16]
feb8_3p_5supply_feb8_3p_5supply_3_base_dev1000_rho1_t3-feb10_ppo_bestppo_4-103,feb8_3p_5supply/feb8_3p_5supply_3_base_dev1000_rho1_t3.json,103,feb10_ppo_bestppo_4,PPO,feb8_3p_5supply_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.2,quasi_linear,base,1.0,3,1000,True,3552256,28804.781876325607,,320.19165539741516,"[8.400315811995656, 9.492930284492832, 8.81223807695134]",,,,300.00363326072693,8.400315811995656,,,,,9.492930284492832,,,,,8.81223807695134,,,,,0.0,0.0,1.0,0.0,0.0,8.400315811995656,22.09637454981993,0.0,0.0,1.0,0.0,0.0,9.492930284492832,22.213973589435778,0.0,0.0,1.0,0.0,0.0,8.81223807695134,19.903961584633855,0.0,0.0,1.0,0.0,90.9197938973294,64.21430972388954,3.718187274909964,1.055422168867547,0.9260704281712685,8.881784197001252e-16,1.6653345369377348e-16,"[((0, 2), 6320), ((1, 1), 2940), ((0, 3), 736)]",[-5.55111512e-17  2.22044605e-16]
feb8_3p_5supply_feb8_3p_5supply_3_base_dev1000_rho1_t3_tie_break-feb10_ppo_bestppo_4-100,feb8_3p_5supply/feb8_3p_5supply_3_base_dev1000_rho1_t3_tie_break.json,100,feb10_ppo_bestppo_4,PPO,feb8_3p_5supply_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,1.0,3,1000,True,3387392,28801.799535036087,33.09111280602781,56.2332284450531,"[8.385585888888487, 9.256956732072341, 8.224272646049121]",1.279288248841039,,,300.0013020038605,8.385585888888487,9.416518200820457,1.1229409996620547,,,9.256956732072341,9.241286100934268,0.9983071508713247,,,8.224272646049121,14.433308504273086,1.7549647397945567,,,0.0,0.0,1.0,0.0,0.0,8.385585888888487,21.011529223378705,0.0,0.0,1.0,0.0,0.0,9.256956732072341,21.084931945556445,0.0,0.0,1.0,-1.0174936903678604,0.01501200960768615,8.224272646049121,20.915164131305044,0.0,0.0,1.0,0.01501200960768615,88.87844056725014,63.01162530024018,3.247097678142514,1.0740592473979182,1.0,6.661338147750939e-16,5.551115123125783e-17,"[((0, 2), 6071), ((1, 1), 2984), ((1, 0), 485), ((0, 3), 452)]",[5.55111512e-17 0.00000000e+00]
feb8_3p_5supply_feb8_3p_5supply_3_base_dev1000_rho1_t3_tie_break-feb10_ppo_bestppo_4-101,feb8_3p_5supply/feb8_3p_5supply_3_base_dev1000_rho1_t3_tie_break.json,101,feb10_ppo_bestppo_4,PPO,feb8_3p_5supply_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,1.0,3,1000,True,3571712,28800.48270702362,12.885723536526722,1158.2109832763672,"[8.38527878307106, 9.256956732072341, 8.22439362491072]",0.4981601377882422,,,300.0042026042938,8.38527878307106,2.267758252400939,0.27044518269079965,,,9.256956732072341,4.535423636358777,0.48994758943238986,,,8.22439362491072,6.082541647767006,0.7395732652366861,,,0.0,0.0,1.0,0.0,0.0,8.38527878307106,21.011529223378705,0.0,0.0,1.0,0.0,0.0,9.256956732072341,21.084931945556445,0.0,0.0,1.0,-1.0174936903678604,0.01501200960768615,8.22439362491072,20.915164131305044,0.0,0.0,1.0,0.01501200960768615,88.87825444029431,63.01162530024018,3.247097678142514,1.0740592473979182,1.0,6.661338147750939e-16,5.551115123125783e-17,"[((0, 2), 6071), ((1, 1), 2984), ((1, 0), 485), ((0, 3), 452)]",[5.55111512e-17 0.00000000e+00]
feb8_3p_5supply_feb8_3p_5supply_3_base_dev1000_rho1_t3_tie_break-feb10_ppo_bestppo_4-102,feb8_3p_5supply/feb8_3p_5supply_3_base_dev1000_rho1_t3_tie_break.json,102,feb10_ppo_bestppo_4,PPO,feb8_3p_5supply_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,1.0,3,1000,True,3513344,28802.640437602997,38.12992356032753,2571.2426891326904,"[8.385713993130311, 9.25643327580879, 8.224018480423267]",1.474123529934756,,,300.0014908313751,8.385713993130311,19.72921444526238,2.3527173072471603,,,9.25643327580879,7.448784609902836,0.8047143416859979,,,8.224018480423267,10.951924505162316,1.3316998899300445,,,0.0,0.0,1.0,0.0,0.0,8.385713993130311,21.011529223378705,0.0,0.0,1.0,0.0,0.0,9.25643327580879,21.084931945556445,0.0,0.0,1.0,-1.0174936903678604,0.01501200960768615,8.224018480423267,20.915164131305044,0.0,0.0,1.0,0.01501200960768615,88.87779104960256,63.01162530024018,3.247097678142514,1.0740592473979182,1.0,6.661338147750939e-16,5.551115123125783e-17,"[((0, 2), 6071), ((1, 1), 2984), ((1, 0), 485), ((0, 3), 452)]",[5.55111512e-17 0.00000000e+00]
feb8_3p_5supply_feb8_3p_5supply_3_base_dev1000_rho1_t3_tie_break-feb10_ppo_bestppo_4-103,feb8_3p_5supply/feb8_3p_5supply_3_base_dev1000_rho1_t3_tie_break.json,103,feb10_ppo_bestppo_4,PPO,feb8_3p_5supply_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,1.0,3,1000,True,3371008,28802.98123216629,51.69964562373534,315.9963524341583,"[8.385713993130311, 9.256956732072341, 8.224272646049121]",1.9986762595689502,,,300.0056610107422,8.385713993130311,21.135344750323846,2.520398950839273,,,9.256956732072341,23.405768433897357,2.528451748381192,,,8.224272646049121,7.15853243951414,0.8704152631604505,,,0.0,0.0,1.0,0.0,0.0,8.385713993130311,21.011529223378705,0.0,0.0,1.0,0.0,0.0,9.256956732072341,21.084931945556445,0.0,0.0,1.0,-1.0174936903678604,0.01501200960768615,8.224272646049121,20.915164131305044,0.0,0.0,1.0,0.01501200960768615,88.87856867149196,63.01162530024018,3.247097678142514,1.0740592473979182,1.0,6.661338147750939e-16,5.551115123125783e-17,"[((0, 2), 6071), ((1, 1), 2984), ((1, 0), 485), ((0, 3), 452)]",[5.55111512e-17 0.00000000e+00]
feb8_3p_5supply_feb8_3p_5supply_3_base_dev1000_rho1_t3_tie_break-feb10_ppo_bestppo_4-104,feb8_3p_5supply/feb8_3p_5supply_3_base_dev1000_rho1_t3_tie_break.json,104,feb10_ppo_bestppo_4,PPO,feb8_3p_5supply_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,1.0,3,1000,True,3362816,28804.214300870895,16.3487500743541,263.0831141471863,"[8.385678562800255, 9.256956732072341, 8.224018480423267]",0.6320396219927021,,,300.0065269470215,8.385678562800255,10.190016033434583,1.2151689284440925,,,9.256956732072341,2.113820383276485,0.22834938570608043,,,8.224018480423267,4.044913657643032,0.4918415087796412,,,0.0,0.0,1.0,0.0,0.0,8.385678562800255,21.011529223378705,0.0,0.0,1.0,0.0,0.0,9.256956732072341,21.084931945556445,0.0,0.0,1.0,-1.0174936903678604,0.01501200960768615,8.224018480423267,20.915164131305044,0.0,0.0,1.0,0.01501200960768615,88.87827907553606,63.01162530024018,3.247097678142514,1.0740592473979182,1.0,6.661338147750939e-16,5.551115123125783e-17,"[((0, 2), 6071), ((1, 1), 2984), ((1, 0), 485), ((0, 3), 452)]",[5.55111512e-17 0.00000000e+00]
feb8_3p_5supply_feb8_3p_5supply_4_base_dev1000_rho1_t3-feb10_ppo_bestppo_4-100,feb8_3p_5supply/feb8_3p_5supply_4_base_dev1000_rho1_t3.json,100,feb10_ppo_bestppo_4,PPO,feb8_3p_5supply_4,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.2,quasi_linear,base,1.0,3,1000,True,3452928,28806.26203393936,4.061553330036613,2071.9287507534027,"[9.24415493989892, 9.577623093924796, 11.935266255870435]",0.13205278412911509,,,300.001784324646,9.24415493989892,1.3428368510902757,0.1452633431417755,,,9.577623093924796,2.5569278636545114,0.266968937760393,,,11.935266255870435,0.16178861529182598,0.013555509514691325,,,0.0,0.0,1.0,0.0,0.0,9.24415493989892,20.943332332632846,0.0,0.0,1.0,0.0,0.0,9.577623093924796,20.88670069048334,0.0,0.0,1.0,0.0,0.0,11.935266255870435,23.183956769738817,0.0,0.0,1.0,0.0,95.77103408254915,65.01398979285499,4.037826478534974,1.1730211147803462,1.0,0.0,0.0,"[((0, 2), 7849), ((1, 1), 2144)]",[0. 0.]
feb8_3p_5supply_feb8_3p_5supply_4_base_dev1000_rho1_t3-feb10_ppo_bestppo_4-102,feb8_3p_5supply/feb8_3p_5supply_4_base_dev1000_rho1_t3.json,102,feb10_ppo_bestppo_4,PPO,feb8_3p_5supply_4,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.2,quasi_linear,base,1.0,3,1000,True,3449856,28802.99512410164,,300.3908681869507,"[9.243862163738296, 9.577623093924796, 11.935266255870435]",,,,300.00384044647217,9.243862163738296,,,,,9.577623093924796,,,,,11.935266255870435,,,,,0.0,0.0,1.0,0.0,0.0,9.243862163738296,20.943332332632846,0.0,0.0,1.0,0.0,0.0,9.577623093924796,20.88670069048334,0.0,0.0,1.0,0.0,0.0,11.935266255870435,23.183956769738817,0.0,0.0,1.0,0.0,95.77074130638853,65.01398979285499,4.037826478534974,1.1730211147803462,1.0,0.0,0.0,"[((0, 2), 7849), ((1, 1), 2144)]",[0. 0.]
feb8_3p_5supply_feb8_3p_5supply_4_base_dev1000_rho1_t3-feb10_ppo_bestppo_4-101,feb8_3p_5supply/feb8_3p_5supply_4_base_dev1000_rho1_t3.json,101,feb10_ppo_bestppo_4,PPO,feb8_3p_5supply_4,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.2,quasi_linear,base,1.0,3,1000,True,3484672,28805.56095647812,3.979017870771152,344.31680393218994,"[9.257532715381663, 9.72910546955287, 11.831119802587468]",0.12911444993442553,,,300.00374388694763,9.257532715381663,2.1013621563605724,0.22698943886734502,,,9.72910546955287,0.541745228271477,0.05568294330520548,,,11.831119802587468,1.3359104861391025,0.11291496565244302,,,0.0,0.0,1.0,0.0,0.0,9.257532715381663,21.102087043521767,0.0,0.0,1.0,0.0,0.0,9.72910546955287,21.65604402201101,0.0,0.0,1.0,0.0,0.0,11.831119802587468,22.26546873436719,0.0,0.0,1.0,0.0,95.84135778742196,65.02359979989994,4.041220610305152,1.190895447723862,1.0,0.0,0.0,"[((0, 2), 7590), ((1, 1), 2405)]",[0. 0.]
feb8_3p_5supply_feb8_3p_5supply_4_base_dev1000_rho1_t3-feb10_ppo_bestppo_4-103,feb8_3p_5supply/feb8_3p_5supply_4_base_dev1000_rho1_t3.json,103,feb10_ppo_bestppo_4,PPO,feb8_3p_5supply_4,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.2,quasi_linear,base,1.0,3,1000,True,3449856,28804.976361989975,16.312132996599168,51.16383385658264,"[9.243218470689989, 9.577623093924796, 11.935266255870435]",0.5303705232082199,,,300.00397992134094,9.243218470689989,4.1882290465780585,0.45311371356836655,,,9.577623093924796,9.420934805858675,0.9836401697446718,,,11.935266255870435,2.7029691441624326,0.2264691114731488,,,0.0,0.0,1.0,0.0,0.0,9.243218470689989,20.943332332632846,0.0,0.0,1.0,0.0,0.0,9.577623093924796,20.88670069048334,0.0,0.0,1.0,0.0,0.0,11.935266255870435,23.183956769738817,0.0,0.0,1.0,0.0,95.77009761334021,65.01398979285499,4.037826478534974,1.1730211147803462,1.0,0.0,0.0,"[((0, 2), 7849), ((1, 1), 2144)]",[0. 0.]
feb8_3p_5supply_feb8_3p_5supply_4_base_dev1000_rho1_t3-feb10_ppo_bestppo_4-104,feb8_3p_5supply/feb8_3p_5supply_4_base_dev1000_rho1_t3.json,104,feb10_ppo_bestppo_4,PPO,feb8_3p_5supply_4,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.2,quasi_linear,base,1.0,3,1000,True,3746816,28804.340225458145,52.075582739466476,455.3302912712097,"[9.253100435594158, 9.59820275056464, 11.878008427818605]",1.6946550379533918,,,300.0056390762329,9.253100435594158,7.405305092572682,0.8003052754173606,,,9.59820275056464,27.290828502731358,2.843326944841408,,,11.878008427818605,17.379449144162436,1.4631618801902273,,,0.0,0.0,1.0,0.0,0.0,9.253100435594158,21.083971176941557,0.0,0.0,1.0,0.0,0.0,9.59820275056464,21.025844675740593,0.0,0.0,1.0,0.0,0.0,11.878008427818605,22.899487590072063,0.0,0.0,1.0,0.0,95.73861505673162,65.00930344275417,4.0355284227381905,1.2564051240992795,1.0,-1.5543122344752192e-15,-2.220446049250313e-16,"[((0, 2), 7616), ((1, 1), 2376)]",[ 0.00000000e+00 -2.22044605e-16]
feb8_3p_5supply_feb8_3p_5supply_4_base_dev1000_rho1_t3_tie_break-feb10_ppo_bestppo_4-100,feb8_3p_5supply/feb8_3p_5supply_4_base_dev1000_rho1_t3_tie_break.json,100,feb10_ppo_bestppo_4,PPO,feb8_3p_5supply_4,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,1.0,3,1000,True,3335168,28806.450820446014,,300.0002076625824,"[9.135923350350392, 9.665975470931041, 11.100300856165346]",,,,300.0091276168823,9.135923350350392,,,,,9.665975470931041,,,,,11.100300856165346,,,,,0.0,0.0,1.0,0.0,0.0,9.135923350350392,20.95382029217531,0.0,0.0,1.0,0.0,0.0,9.665975470931041,21.01448068841305,0.0,0.0,1.0,0.0,0.0,11.100300856165346,21.185847508505105,0.0,0.0,1.0,0.0,93.05634816654023,63.15414848909344,3.2971783069841907,1.064338603161897,1.0,-1.5543122344752192e-15,-2.220446049250313e-16,"[((0, 2), 6294), ((1, 1), 2729), ((1, 0), 510), ((0, 3), 461)]",[ 0.00000000e+00 -2.22044605e-16]
feb8_3p_5supply_feb8_3p_5supply_4_base_dev1000_rho1_t3_tie_break-feb10_ppo_bestppo_4-101,feb8_3p_5supply/feb8_3p_5supply_4_base_dev1000_rho1_t3_tie_break.json,101,feb10_ppo_bestppo_4,PPO,feb8_3p_5supply_4,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,1.0,3,1000,True,3580928,28801.824276685715,19.905565415457392,12.429155826568604,"[9.132157252357723, 9.713642512557021, 11.117191668752872]",0.664338387558016,,,300.0009391307831,9.132157252357723,2.330444093537265,0.2551909728597364,,,9.713642512557021,2.3491465406601364,0.24183992128836812,,,11.117191668752872,15.22597478125999,1.3695882229012646,,,0.0,0.0,1.0,0.0,0.0,9.132157252357723,20.83484245273582,0.0,0.0,1.0,0.0,0.0,9.713642512557021,21.05628488546564,0.0,0.0,1.0,0.0,0.0,11.117191668752872,21.184195258577574,0.0,0.0,1.0,0.0,93.03831403044664,63.07532259677901,3.270581174352306,1.0562168650595178,1.0,0.0,0.0,"[((0, 2), 6511), ((1, 1), 2544), ((1, 0), 495), ((0, 3), 447)]",[0. 0.]
feb8_3p_5supply_feb8_3p_5supply_4_base_dev1000_rho1_t3_tie_break-feb10_ppo_bestppo_4-102,feb8_3p_5supply/feb8_3p_5supply_4_base_dev1000_rho1_t3_tie_break.json,102,feb10_ppo_bestppo_4,PPO,feb8_3p_5supply_4,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,1.0,3,1000,True,3333120,28806.14745950699,28.41249906090179,25.552713871002197,"[9.132216840146862, 9.7135508252993, 11.117115749031699]",0.9482565034836756,,,300.00436305999756,9.132216840146862,10.676363061185747,1.169087774421928,,,9.7135508252993,7.676795165165117,0.7903181136573272,,,11.117115749031699,10.059340834550927,0.9048516775070095,,,0.0,0.0,1.0,0.0,0.0,9.132216840146862,20.83484245273582,0.0,0.0,1.0,0.0,0.0,9.7135508252993,21.05628488546564,0.0,0.0,1.0,0.0,0.0,11.117115749031699,21.184195258577574,0.0,0.0,1.0,0.0,93.03820601125689,63.07532259677901,3.270581174352306,1.0562168650595178,1.0,0.0,0.0,"[((0, 2), 6511), ((1, 1), 2544), ((1, 0), 495), ((0, 3), 447)]",[0. 0.]
feb8_3p_5supply_feb8_3p_5supply_4_base_dev1000_rho1_t3_tie_break-feb10_ppo_bestppo_4-103,feb8_3p_5supply/feb8_3p_5supply_4_base_dev1000_rho1_t3_tie_break.json,103,feb10_ppo_bestppo_4,PPO,feb8_3p_5supply_4,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,1.0,3,1000,True,3359744,28801.3109998703,15.8750770532127,15.331905841827393,"[9.132363224626284, 9.713686028583641, 11.11725309603681]",0.529817336826753,,,300.01015043258667,9.132363224626284,5.574278929311101,0.6103873435826039,,,9.713686028583641,3.376628634342473,0.34761558325092595,,,11.11725309603681,6.924169489559127,0.6228309664036995,,,0.0,0.0,1.0,0.0,0.0,9.132363224626284,20.83484245273582,0.0,0.0,1.0,0.0,0.0,9.713686028583641,21.05628488546564,0.0,0.0,1.0,0.0,0.0,11.11725309603681,21.184195258577574,0.0,0.0,1.0,0.0,93.03862494602576,63.07532259677901,3.270581174352306,1.0562168650595178,1.0,0.0,0.0,"[((0, 2), 6511), ((1, 1), 2544), ((1, 0), 495), ((0, 3), 447)]",[0. 0.]
feb8_3p_5supply_feb8_3p_5supply_4_base_dev1000_rho1_t3_tie_break-feb10_ppo_bestppo_4-104,feb8_3p_5supply/feb8_3p_5supply_4_base_dev1000_rho1_t3_tie_break.json,104,feb10_ppo_bestppo_4,PPO,feb8_3p_5supply_4,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,1.0,3,1000,True,3380224,28806.521015167236,9.539370883534485,405.8109095096588,"[9.132157252357723, 9.714115174746535, 11.117211076479958]",0.3183665504844719,,,300.0002462863922,9.132157252357723,3.1815280114846605,0.34838734414732725,,,9.714115174746535,3.3954478514198287,0.3495375327901055,,,11.117211076479958,2.9623950206299963,0.2664692610629085,,,0.0,0.0,1.0,0.0,0.0,9.132157252357723,20.83484245273582,0.0,0.0,1.0,0.0,0.0,9.714115174746535,21.05628488546564,0.0,0.0,1.0,0.0,0.0,11.117211076479958,21.184195258577574,0.0,0.0,1.0,0.0,93.03880610036323,63.07532259677901,3.270581174352306,1.0562168650595178,1.0,0.0,0.0,"[((0, 2), 6511), ((1, 1), 2544), ((1, 0), 495), ((0, 3), 447)]",[0. 0.]
