run_name,game_name,seed,config,alg,base_game_name,information_policy,activity_policy,undersell_policy,tiebreaking_policy,grace_rounds,clock_speed,value_structure,rule,rho,n_types,deviations,no_error,t,walltime,nash_conv,rewards,nash_conv_frac,heuristic_conv,heuristic_conv_frac,rewards_0,nc_player_improvements_0,nc_player_improvements_frac_0,hc_player_improvements_0,hc_player_improvements_frac_0,rewards_1,nc_player_improvements_1,nc_player_improvements_frac_1,hc_player_improvements_1,hc_player_improvements_frac_1,total_entropy,avg_entropy,avg_mode_probabilities,p0_expected_exposure,p0_exposure_frac,p0_utility,p0_payment,p0_total_entropies,p0_avg_entropies,p0_avg_mode_probabilities,p1_expected_exposure,p1_exposure_frac,p1_utility,p1_payment,p1_total_entropies,p1_avg_entropies,p1_avg_mode_probabilities,exposure_frac,total_welfare,total_revenue,auction_lengths,num_lotteries,p_lottery,unsold_activity,unsold_licenses,common_allocations,unsold,straightforward_nash_conv,straightforward_rewards,straightforward_nash_conv_frac,straightforward_heuristic_conv,straightforward_heuristic_conv_frac,straightforward_rewards_0,straightforward_nc_player_improvements_0,straightforward_nc_player_improvements_frac_0,straightforward_hc_player_improvements_0,straightforward_hc_player_improvements_frac_0,straightforward_rewards_1,straightforward_nc_player_improvements_1,straightforward_nc_player_improvements_frac_1,straightforward_hc_player_improvements_1,straightforward_hc_player_improvements_frac_1,straightforward_total_entropy,straightforward_avg_entropy,straightforward_avg_mode_probabilities,straightforward_p0_expected_exposure,straightforward_p0_exposure_frac,straightforward_p0_utility,straightforward_p0_payment,straightforward_p0_total_entropies,straightforward_p0_avg_entropies,straightforward_p0_avg_mode_probabilities,straightforward_p1_expected_exposure,straightforward_p1_exposure_frac,straightforward_p1_utility,straightforward_p1_payment,straightforward_p1_total_entropies,straightforward_p1_avg_entropies,straightforward_p1_avg_mode_probabilities,straightforward_exposure_frac,straightforward_total_welfare,straightforward_total_revenue,straightforward_auction_lengths,straightforward_num_lotteries,straightforward_p_lottery,straightforward_unsold_activity,straightforward_unsold_licenses,straightforward_common_allocations,straightforward_unsold
feb4_4t_feb4_4t_1_base_dev1000_rho1_t4-cfr_10external_plus_linear-104,feb4_4t/feb4_4t_1_base_dev1000_rho1_t4.json,104,cfr_10external_plus_linear,cfr_external_linear,feb4_4t_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_4t_feb4_4t_1_base_dev1000_rho1_t4_tie_break-cfr_10external_plus_linear-101,feb4_4t/feb4_4t_1_base_dev1000_rho1_t4_tie_break.json,101,cfr_10external_plus_linear,cfr_external_linear,feb4_4t_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_4t_feb4_4t_1_base_dev1000_rho1_t4_tie_break-cfr_10external_plus_linear-100,feb4_4t/feb4_4t_1_base_dev1000_rho1_t4_tie_break.json,100,cfr_10external_plus_linear,cfr_external_linear,feb4_4t_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_4t_feb4_4t_1_base_dev1000_rho1_t4_tie_break-cfr_10external_plus_linear-102,feb4_4t/feb4_4t_1_base_dev1000_rho1_t4_tie_break.json,102,cfr_10external_plus_linear,cfr_external_linear,feb4_4t_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_4t_feb4_4t_1_base_dev1000_rho1_t4-ppo_jun8_23ppo_76-101,feb4_4t/feb4_4t_1_base_dev1000_rho1_t4.json,101,ppo_jun8_23ppo_76,PPO,feb4_4t_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,4,1000,True,137216.0,3620.0392944812775,0.0,"[8.900541403167827, 24.98276569483204]",0.0,0.0,0.0,8.900541403167827,0.0,0.0,0.0,0.0,24.98276569483204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.900541403167827,19.717499999999994,0.0,0.0,1.0,0.0,0.0,24.98276569483204,23.152500000000007,0.0,0.0,1.0,0.0,76.75330709799987,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],0.9584078334149897,"[8.2205274202191, 22.97480090746294]",0.030722800008632062,0.2547478035500035,0.0081662164563258,8.2205274202191,0.8413166652362651,0.10234339261091374,0.2547478035500035,0.030989228613656734,22.97480090746294,0.11709116817872456,0.005096504150366311,0.0,0.0,0.0,0.0,1.0,-1.5934091647234998,0.1845107064238543,8.2205274202191,21.04832468174561,0.0,0.0,1.0,0.0,0.0,22.97480090746294,24.642792736451565,0.0,0.0,1.0,0.1845107064238543,76.88644574587923,45.69111741819718,4.672603562137282,0.12307384430658395,0.12307384430658395,3.1086244689504383e-15,4.440892098500626e-16,"[((1, 1), 8174), ((0, 3), 1820)]",[0.0000000e+00 4.4408921e-16]
feb4_4t_feb4_4t_1_base_dev1000_rho1_t4-ppo_jun8_23ppo_76-100,feb4_4t/feb4_4t_1_base_dev1000_rho1_t4.json,100,ppo_jun8_23ppo_76,PPO,feb4_4t_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,4,1000,True,137216.0,3621.6398270130157,0.0,"[8.912914636171301, 23.566894301068686]",0.0,0.0,0.0,8.912914636171301,0.0,0.0,0.0,0.0,23.566894301068686,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.912914636171301,21.38993596311168,0.0,0.0,1.0,0.0,0.0,23.566894301068686,23.069454316834285,0.0,0.0,1.0,0.0,76.93919921718594,44.459390279945964,3.9862904032822977,0.12298609026318423,0.12298609026318423,6.661338147750939e-16,5.551115123125783e-17,"[((1, 1), 6880), ((0, 3), 3113)]",[5.55111512e-17 0.00000000e+00],0.9584078334149897,"[8.2205274202191, 22.97480090746294]",0.030722800008632062,0.2547478035500035,0.0081662164563258,8.2205274202191,0.8413166652362651,0.10234339261091374,0.2547478035500035,0.030989228613656734,22.97480090746294,0.11709116817872456,0.005096504150366311,0.0,0.0,0.0,0.0,1.0,-1.5934091647234998,0.1845107064238543,8.2205274202191,21.04832468174561,0.0,0.0,1.0,0.0,0.0,22.97480090746294,24.642792736451565,0.0,0.0,1.0,0.1845107064238543,76.88644574587923,45.69111741819718,4.672603562137282,0.12307384430658395,0.12307384430658395,3.1086244689504383e-15,4.440892098500626e-16,"[((1, 1), 8174), ((0, 3), 1820)]",[0.0000000e+00 4.4408921e-16]
feb4_4t_feb4_4t_1_base_dev1000_rho1_t4-ppo_jun8_23ppo_76-103,feb4_4t/feb4_4t_1_base_dev1000_rho1_t4.json,103,ppo_jun8_23ppo_76,PPO,feb4_4t_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,4,1000,True,159744.0,3623.1087193489075,0.0,"[9.485700764251385, 24.061665399836272]",0.0,0.0,0.0,9.485700764251385,0.0,0.0,0.0,0.0,24.061665399836272,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.485700764251385,21.100844684842425,0.0,0.0,1.0,0.0,0.0,24.061665399836272,22.143332453726867,0.0,0.0,1.0,0.0,76.79154330265695,43.244177138569285,3.2424212106053028,0.24932466233116557,0.24932466233116557,0.0,0.0,"[((1, 1), 6242), ((0, 3), 3753)]",[0. 0.],0.9584078334149897,"[8.2205274202191, 22.97480090746294]",0.030722800008632062,0.2547478035500035,0.0081662164563258,8.2205274202191,0.8413166652362651,0.10234339261091374,0.2547478035500035,0.030989228613656734,22.97480090746294,0.11709116817872456,0.005096504150366311,0.0,0.0,0.0,0.0,1.0,-1.5934091647234998,0.1845107064238543,8.2205274202191,21.04832468174561,0.0,0.0,1.0,0.0,0.0,22.97480090746294,24.642792736451565,0.0,0.0,1.0,0.1845107064238543,76.88644574587923,45.69111741819718,4.672603562137282,0.12307384430658395,0.12307384430658395,3.1086244689504383e-15,4.440892098500626e-16,"[((1, 1), 8174), ((0, 3), 1820)]",[0.0000000e+00 4.4408921e-16]
feb4_4t_feb4_4t_1_base_dev1000_rho1_t4-ppo_jun8_23ppo_76-102,feb4_4t/feb4_4t_1_base_dev1000_rho1_t4.json,102,ppo_jun8_23ppo_76,PPO,feb4_4t_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,4,1000,True,137216.0,3620.3452682495117,0.0,"[9.435412108232747, 22.770935103566014]",0.0,0.0,0.0,9.435412108232747,0.0,0.0,0.0,0.0,22.770935103566014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.435412108232747,22.50561494483639,0.0,0.0,1.0,0.0,0.0,22.770935103566014,21.543232600945665,0.0,0.0,1.0,0.0,76.25519475758081,44.04884754578205,3.7451215851095765,0.12248574001801261,0.12248574001801261,1.5543122344752192e-15,2.220446049250313e-16,"[((0, 3), 5539), ((1, 1), 4454)]",[0.00000000e+00 2.22044605e-16],0.9584078334149897,"[8.2205274202191, 22.97480090746294]",0.030722800008632062,0.2547478035500035,0.0081662164563258,8.2205274202191,0.8413166652362651,0.10234339261091374,0.2547478035500035,0.030989228613656734,22.97480090746294,0.11709116817872456,0.005096504150366311,0.0,0.0,0.0,0.0,1.0,-1.5934091647234998,0.1845107064238543,8.2205274202191,21.04832468174561,0.0,0.0,1.0,0.0,0.0,22.97480090746294,24.642792736451565,0.0,0.0,1.0,0.1845107064238543,76.88644574587923,45.69111741819718,4.672603562137282,0.12307384430658395,0.12307384430658395,3.1086244689504383e-15,4.440892098500626e-16,"[((1, 1), 8174), ((0, 3), 1820)]",[0.0000000e+00 4.4408921e-16]
feb4_4t_feb4_4t_1_base_dev1000_rho1_t4_tie_break-cfr_10external_plus_linear-103,feb4_4t/feb4_4t_1_base_dev1000_rho1_t4_tie_break.json,103,cfr_10external_plus_linear,cfr_external_linear,feb4_4t_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_4t_feb4_4t_1_base_dev1000_rho1_t4-ppo_jun8_23ppo_76-104,feb4_4t/feb4_4t_1_base_dev1000_rho1_t4.json,104,ppo_jun8_23ppo_76,PPO,feb4_4t_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,4,1000,True,135168.0,3618.3472242355347,0.0,"[8.900541403167827, 24.98276569483204]",0.0,0.0,0.0,8.900541403167827,0.0,0.0,0.0,0.0,24.98276569483204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.900541403167827,19.717499999999994,0.0,0.0,1.0,0.0,0.0,24.98276569483204,23.152500000000007,0.0,0.0,1.0,0.0,76.75330709799987,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],0.9584078334149897,"[8.2205274202191, 22.97480090746294]",0.030722800008632062,0.2547478035500035,0.0081662164563258,8.2205274202191,0.8413166652362651,0.10234339261091374,0.2547478035500035,0.030989228613656734,22.97480090746294,0.11709116817872456,0.005096504150366311,0.0,0.0,0.0,0.0,1.0,-1.5934091647234998,0.1845107064238543,8.2205274202191,21.04832468174561,0.0,0.0,1.0,0.0,0.0,22.97480090746294,24.642792736451565,0.0,0.0,1.0,0.1845107064238543,76.88644574587923,45.69111741819718,4.672603562137282,0.12307384430658395,0.12307384430658395,3.1086244689504383e-15,4.440892098500626e-16,"[((1, 1), 8174), ((0, 3), 1820)]",[0.0000000e+00 4.4408921e-16]
feb4_4t_feb4_4t_1_base_dev1000_rho1_t4_tie_break-cfr_10external_plus_linear-104,feb4_4t/feb4_4t_1_base_dev1000_rho1_t4_tie_break.json,104,cfr_10external_plus_linear,cfr_external_linear,feb4_4t_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_4t_feb4_4t_1_base_dev1000_rho1_t4_tie_break-ppo_jun8_23ppo_76-100,feb4_4t/feb4_4t_1_base_dev1000_rho1_t4_tie_break.json,100,ppo_jun8_23ppo_76,PPO,feb4_4t_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,4,1000,True,139264.0,3621.135574579239,0.0,"[8.900541403167827, 24.98276569483204]",0.0,0.0,0.0,8.900541403167827,0.0,0.0,0.0,0.0,24.98276569483204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.900541403167827,19.717499999999994,0.0,0.0,1.0,0.0,0.0,24.98276569483204,23.152500000000007,0.0,0.0,1.0,0.0,76.75330709799987,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],2.064508438021928,"[7.566296631746016, 22.029071719950434]",0.06975782201756538,1.3632416552256874,0.04606266896311647,7.566296631746016,1.1840810468439926,0.15649413504037463,0.599905432226473,0.07928653361400628,22.029071719950434,0.8804273911779354,0.039966613317645346,0.7633362229992144,0.034651311353619395,0.0,0.0,1.0,-1.5934091647234998,0.1845107064238543,7.566296631746016,20.54826289467337,0.0,0.0,1.0,0.0,0.0,22.029071719950434,24.101829908754947,0.0,0.0,1.0,0.1845107064238543,74.24546115512477,44.650092803428315,4.672603562137282,0.12307384430658395,0.12307384430658395,1.0410246147688644,0.0867520512307389,"[((1, 1), 7681), ((0, 3), 1446), ((0, 2), 867)]",[8.67520512e-02 4.44089210e-16]
feb4_4t_feb4_4t_1_base_dev1000_rho1_t4_tie_break-ppo_jun8_23ppo_76-101,feb4_4t/feb4_4t_1_base_dev1000_rho1_t4_tie_break.json,101,ppo_jun8_23ppo_76,PPO,feb4_4t_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,4,1000,True,137216.0,3603.932997226715,0.0,"[8.900541403167827, 24.98276569483204]",0.0,0.0,0.0,8.900541403167827,0.0,0.0,0.0,0.0,24.98276569483204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.900541403167827,19.717499999999994,0.0,0.0,1.0,0.0,0.0,24.98276569483204,23.152500000000007,0.0,0.0,1.0,0.0,76.75330709799987,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],2.064508438021928,"[7.566296631746016, 22.029071719950434]",0.06975782201756538,1.3632416552256874,0.04606266896311647,7.566296631746016,1.1840810468439926,0.15649413504037463,0.599905432226473,0.07928653361400628,22.029071719950434,0.8804273911779354,0.039966613317645346,0.7633362229992144,0.034651311353619395,0.0,0.0,1.0,-1.5934091647234998,0.1845107064238543,7.566296631746016,20.54826289467337,0.0,0.0,1.0,0.0,0.0,22.029071719950434,24.101829908754947,0.0,0.0,1.0,0.1845107064238543,74.24546115512477,44.650092803428315,4.672603562137282,0.12307384430658395,0.12307384430658395,1.0410246147688644,0.0867520512307389,"[((1, 1), 7681), ((0, 3), 1446), ((0, 2), 867)]",[8.67520512e-02 4.44089210e-16]
feb4_4t_feb4_4t_1_base_dev1000_rho1_t4_tie_break-ppo_jun8_23ppo_76-103,feb4_4t/feb4_4t_1_base_dev1000_rho1_t4_tie_break.json,103,ppo_jun8_23ppo_76,PPO,feb4_4t_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,4,1000,False,139264.0,3621.686027765274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_4t_feb4_4t_1_base_dev1000_rho1_t4_tie_break-ppo_jun8_23ppo_76-102,feb4_4t/feb4_4t_1_base_dev1000_rho1_t4_tie_break.json,102,ppo_jun8_23ppo_76,PPO,feb4_4t_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,4,1000,True,137216.0,3633.4718623161316,0.0,"[8.773906207572475, 24.459502920264196]",0.0,0.0,0.0,8.773906207572475,0.0,0.0,0.0,0.0,24.459502920264196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.773906207572475,20.876259381567102,0.0,0.0,1.0,0.0,0.0,24.459502920264196,23.14599819873912,0.0,0.0,1.0,0.0,77.25566670814288,44.02225758030621,3.7465225657960572,0.0,0.0,0.0,0.0,"[((1, 1), 7460), ((0, 3), 2533)]",[0. 0.],2.064508438021928,"[7.566296631746016, 22.029071719950434]",0.06975782201756538,1.3632416552256874,0.04606266896311647,7.566296631746016,1.1840810468439926,0.15649413504037463,0.599905432226473,0.07928653361400628,22.029071719950434,0.8804273911779354,0.039966613317645346,0.7633362229992144,0.034651311353619395,0.0,0.0,1.0,-1.5934091647234998,0.1845107064238543,7.566296631746016,20.54826289467337,0.0,0.0,1.0,0.0,0.0,22.029071719950434,24.101829908754947,0.0,0.0,1.0,0.1845107064238543,74.24546115512477,44.650092803428315,4.672603562137282,0.12307384430658395,0.12307384430658395,1.0410246147688644,0.0867520512307389,"[((1, 1), 7681), ((0, 3), 1446), ((0, 2), 867)]",[8.67520512e-02 4.44089210e-16]
feb4_4t_feb4_4t_1_base_dev1000_rho1_t4_tie_break-ppo_jun8_23ppo_76-104,feb4_4t/feb4_4t_1_base_dev1000_rho1_t4_tie_break.json,104,ppo_jun8_23ppo_76,PPO,feb4_4t_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,4,1000,True,151552.0,3641.409319162369,0.0,"[8.900541403167827, 24.98276569483204]",0.0,0.0,0.0,8.900541403167827,0.0,0.0,0.0,0.0,24.98276569483204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.900541403167827,19.717499999999994,0.0,0.0,1.0,0.0,0.0,24.98276569483204,23.152500000000007,0.0,0.0,1.0,0.0,76.75330709799987,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],2.064508438021928,"[7.566296631746016, 22.029071719950434]",0.06975782201756538,1.3632416552256874,0.04606266896311647,7.566296631746016,1.1840810468439926,0.15649413504037463,0.599905432226473,0.07928653361400628,22.029071719950434,0.8804273911779354,0.039966613317645346,0.7633362229992144,0.034651311353619395,0.0,0.0,1.0,-1.5934091647234998,0.1845107064238543,7.566296631746016,20.54826289467337,0.0,0.0,1.0,0.0,0.0,22.029071719950434,24.101829908754947,0.0,0.0,1.0,0.1845107064238543,74.24546115512477,44.650092803428315,4.672603562137282,0.12307384430658395,0.12307384430658395,1.0410246147688644,0.0867520512307389,"[((1, 1), 7681), ((0, 3), 1446), ((0, 2), 867)]",[8.67520512e-02 4.44089210e-16]
feb4_2t_feb4_2t_1_base_dev1000_rho0_t2-cfr_10external_plus_linear-100,feb4_2t/feb4_2t_1_base_dev1000_rho0_t2.json,100,cfr_10external_plus_linear,cfr_external_linear,feb4_2t_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,2,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_2t_feb4_2t_1_base_dev1000_rho0_t2-cfr_10external_plus_linear-101,feb4_2t/feb4_2t_1_base_dev1000_rho0_t2.json,101,cfr_10external_plus_linear,cfr_external_linear,feb4_2t_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,2,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_2t_feb4_2t_1_base_dev1000_rho0_t2-cfr_10external_plus_linear-103,feb4_2t/feb4_2t_1_base_dev1000_rho0_t2.json,103,cfr_10external_plus_linear,cfr_external_linear,feb4_2t_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,2,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_2t_feb4_2t_1_base_dev1000_rho0_t2-cfr_10external_plus_linear-104,feb4_2t/feb4_2t_1_base_dev1000_rho0_t2.json,104,cfr_10external_plus_linear,cfr_external_linear,feb4_2t_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,2,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_2t_feb4_2t_1_base_dev1000_rho0_t2-ppo_jun8_23ppo_76-100,feb4_2t/feb4_2t_1_base_dev1000_rho0_t2.json,100,ppo_jun8_23ppo_76,PPO,feb4_2t_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,2,1000,True,149504.0,3612.952857732773,0.0,"[15.34940152121697, 5.7830004003202555]",0.0,0.0,0.0,15.34940152121697,0.0,0.0,0.0,0.0,5.7830004003202555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.34940152121697,23.152500000000007,0.0,0.0,1.0,0.0,0.0,5.7830004003202555,19.717499999999994,0.0,0.0,1.0,0.0,64.00240192153723,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((0, 3), 9992)]",[0. 0.],1.0912431054687524,"[12.857442296423162, 4.952514118819727]",0.061271520268000056,0.22334927343750088,0.012540697362198169,12.857442296423162,0.25965836328125214,0.020195180137303592,0.0,0.0,4.952514118819727,0.8315847421875002,0.16791163482552207,0.22334927343750088,0.04509815985960864,0.0,0.0,1.0,0.0,0.0,12.857442296423162,25.644258724189207,0.0,0.0,1.0,0.0,0.0,4.952514118819727,20.5480862413964,0.0,0.0,1.0,0.0,64.0023013808285,46.19234496558562,4.997598559135481,0.0,0.0,0.0,0.0,"[((0, 3), 9994)]",[0. 0.]
feb4_2t_feb4_2t_1_base_dev1000_rho0_t2-ppo_jun8_23ppo_76-101,feb4_2t/feb4_2t_1_base_dev1000_rho0_t2.json,101,ppo_jun8_23ppo_76,PPO,feb4_2t_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,2,1000,True,151552.0,3617.8650164604187,0.0,"[15.34940152121697, 5.7830004003202555]",0.0,0.0,0.0,15.34940152121697,0.0,0.0,0.0,0.0,5.7830004003202555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.34940152121697,23.152500000000007,0.0,0.0,1.0,0.0,0.0,5.7830004003202555,19.717499999999994,0.0,0.0,1.0,0.0,64.00240192153723,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((0, 3), 9992)]",[0. 0.],1.0912431054687524,"[12.857442296423162, 4.952514118819727]",0.061271520268000056,0.22334927343750088,0.012540697362198169,12.857442296423162,0.25965836328125214,0.020195180137303592,0.0,0.0,4.952514118819727,0.8315847421875002,0.16791163482552207,0.22334927343750088,0.04509815985960864,0.0,0.0,1.0,0.0,0.0,12.857442296423162,25.644258724189207,0.0,0.0,1.0,0.0,0.0,4.952514118819727,20.5480862413964,0.0,0.0,1.0,0.0,64.0023013808285,46.19234496558562,4.997598559135481,0.0,0.0,0.0,0.0,"[((0, 3), 9994)]",[0. 0.]
feb4_1t_feb4_1t_1_base_dev1000_rho0_t1_tie_break-cfr_10external_plus_linear-100,feb4_1t/feb4_1t_1_base_dev1000_rho0_t1_tie_break.json,100,cfr_10external_plus_linear,cfr_external_linear,feb4_1t_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,1,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_1t_feb4_1t_1_base_dev1000_rho0_t1_tie_break-cfr_10external_plus_linear-101,feb4_1t/feb4_1t_1_base_dev1000_rho0_t1_tie_break.json,101,cfr_10external_plus_linear,cfr_external_linear,feb4_1t_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,1,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_1t_feb4_1t_1_base_dev1000_rho0_t1_tie_break-cfr_10external_plus_linear-102,feb4_1t/feb4_1t_1_base_dev1000_rho0_t1_tie_break.json,102,cfr_10external_plus_linear,cfr_external_linear,feb4_1t_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,1,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_1t_feb4_1t_1_base_dev1000_rho0_t1_tie_break-cfr_10external_plus_linear-104,feb4_1t/feb4_1t_1_base_dev1000_rho0_t1_tie_break.json,104,cfr_10external_plus_linear,cfr_external_linear,feb4_1t_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,1,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_1t_feb4_1t_1_base_dev1000_rho0_t1_tie_break-cfr_10external_plus_linear-103,feb4_1t/feb4_1t_1_base_dev1000_rho0_t1_tie_break.json,103,cfr_10external_plus_linear,cfr_external_linear,feb4_1t_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,1,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
