run_name,game_name,seed,config,alg,base_game_name,information_policy,activity_policy,undersell_policy,tiebreaking_policy,grace_rounds,clock_speed,value_structure,rule,rho,n_types,deviations,no_error,t,walltime,nash_conv,rewards,nash_conv_frac,heuristic_conv,heuristic_conv_frac,rewards_0,nc_player_improvements_0,nc_player_improvements_frac_0,hc_player_improvements_0,hc_player_improvements_frac_0,rewards_1,nc_player_improvements_1,nc_player_improvements_frac_1,hc_player_improvements_1,hc_player_improvements_frac_1,total_entropy,avg_entropy,avg_mode_probabilities,p0_expected_exposure,p0_exposure_frac,p0_utility,p0_payment,p0_total_entropies,p0_avg_entropies,p0_avg_mode_probabilities,p1_expected_exposure,p1_exposure_frac,p1_utility,p1_payment,p1_total_entropies,p1_avg_entropies,p1_avg_mode_probabilities,exposure_frac,total_welfare,total_revenue,auction_lengths,num_lotteries,p_lottery,unsold_activity,unsold_licenses,common_allocations,unsold,straightforward_nash_conv,straightforward_rewards,straightforward_nash_conv_frac,straightforward_heuristic_conv,straightforward_heuristic_conv_frac,straightforward_rewards_0,straightforward_nc_player_improvements_0,straightforward_nc_player_improvements_frac_0,straightforward_hc_player_improvements_0,straightforward_hc_player_improvements_frac_0,straightforward_rewards_1,straightforward_nc_player_improvements_1,straightforward_nc_player_improvements_frac_1,straightforward_hc_player_improvements_1,straightforward_hc_player_improvements_frac_1,straightforward_total_entropy,straightforward_avg_entropy,straightforward_avg_mode_probabilities,straightforward_p0_expected_exposure,straightforward_p0_exposure_frac,straightforward_p0_utility,straightforward_p0_payment,straightforward_p0_total_entropies,straightforward_p0_avg_entropies,straightforward_p0_avg_mode_probabilities,straightforward_p1_expected_exposure,straightforward_p1_exposure_frac,straightforward_p1_utility,straightforward_p1_payment,straightforward_p1_total_entropies,straightforward_p1_avg_entropies,straightforward_p1_avg_mode_probabilities,straightforward_exposure_frac,straightforward_total_welfare,straightforward_total_revenue,straightforward_auction_lengths,straightforward_num_lotteries,straightforward_p_lottery,straightforward_unsold_activity,straightforward_unsold_licenses,straightforward_common_allocations,straightforward_unsold
feb4_4t_feb4_4t_4_base_dev1000_rho1_t4-cfr_port_10_extexternal_plus_linear_no_trem-100,feb4_4t/feb4_4t_4_base_dev1000_rho1_t4.json,100,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,feb4_4t_4,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,4,1000,False,39038,600.0011713504791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_4t_feb4_4t_4_base_dev1000_rho1_t4-cfr_port_10_extexternal_plus_linear-100,feb4_4t/feb4_4t_4_base_dev1000_rho1_t4.json,100,cfr_port_10_extexternal_plus_linear,cfr_external_linear,feb4_4t_4,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,4,1000,False,36024,600.0170137882233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_4t_feb4_4t_4_base_dev1000_rho1_t4-ppo_jun8_23ppo_76-100,feb4_4t/feb4_4t_4_base_dev1000_rho1_t4.json,100,ppo_jun8_23ppo_76,PPO,feb4_4t_4,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,4,1000,True,26624,631.6118793487549,0.0,"[17.149449103393536, 12.039673260240038]",0.0,0.0,0.0,17.149449103393536,0.0,0.0,0.0,0.0,12.039673260240038,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.149449103393536,21.455626501200964,0.0,0.0,1.0,0.0,0.0,12.039673260240038,21.41437349879904,0.0,0.0,1.0,0.0,72.05912236363358,42.870000000000005,3.0,1.0,1.0,0.0,0.0,"[((0, 3), 5056), ((1, 1), 4936)]",[0. 0.],0.07744488721734477,"[17.42709597391495, 12.35861006733917]",0.0026000688756573783,0.02916165038716656,0.0009790484854304538,17.42709597391495,0.05599899521250151,0.0032133291339143002,0.02916165038716656,0.0016733511097210925,12.35861006733917,0.02144589200484326,0.0017352996726969798,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.42709597391495,21.71105566043689,0.0,0.0,1.0,0.0,0.0,12.35861006733917,21.938957755775345,0.0,0.0,1.0,0.0,73.43571945746635,43.65001341621223,3.4837902741644986,0.24914948969381628,0.24914948969381628,3.1086244689504383e-15,4.440892098500626e-16,"[((1, 1), 5040), ((0, 3), 4954)]",[0.0000000e+00 4.4408921e-16]
