run_name,game_name,seed,config,alg,base_game_name,information_policy,activity_policy,undersell_policy,tiebreaking_policy,grace_rounds,clock_speed,value_structure,rule,rho,n_types,deviations,no_error,t,walltime,nash_conv,rewards,nash_conv_frac,heuristic_conv,heuristic_conv_frac,rewards_0,nc_player_improvements_0,nc_player_improvements_frac_0,hc_player_improvements_0,hc_player_improvements_frac_0,rewards_1,nc_player_improvements_1,nc_player_improvements_frac_1,hc_player_improvements_1,hc_player_improvements_frac_1,total_entropy,avg_entropy,avg_mode_probabilities,p0_expected_exposure,p0_exposure_frac,p0_utility,p0_payment,p0_total_entropies,p0_avg_entropies,p0_avg_mode_probabilities,p1_expected_exposure,p1_exposure_frac,p1_utility,p1_payment,p1_total_entropies,p1_avg_entropies,p1_avg_mode_probabilities,exposure_frac,total_welfare,total_revenue,auction_lengths,num_lotteries,p_lottery,unsold_activity,unsold_licenses,common_allocations,unsold,straightforward_nash_conv,straightforward_rewards,straightforward_nash_conv_frac,straightforward_heuristic_conv,straightforward_heuristic_conv_frac,straightforward_rewards_0,straightforward_nc_player_improvements_0,straightforward_nc_player_improvements_frac_0,straightforward_hc_player_improvements_0,straightforward_hc_player_improvements_frac_0,straightforward_rewards_1,straightforward_nc_player_improvements_1,straightforward_nc_player_improvements_frac_1,straightforward_hc_player_improvements_1,straightforward_hc_player_improvements_frac_1,straightforward_total_entropy,straightforward_avg_entropy,straightforward_avg_mode_probabilities,straightforward_p0_expected_exposure,straightforward_p0_exposure_frac,straightforward_p0_utility,straightforward_p0_payment,straightforward_p0_total_entropies,straightforward_p0_avg_entropies,straightforward_p0_avg_mode_probabilities,straightforward_p1_expected_exposure,straightforward_p1_exposure_frac,straightforward_p1_utility,straightforward_p1_payment,straightforward_p1_total_entropies,straightforward_p1_avg_entropies,straightforward_p1_avg_mode_probabilities,straightforward_exposure_frac,straightforward_total_welfare,straightforward_total_revenue,straightforward_auction_lengths,straightforward_num_lotteries,straightforward_p_lottery,straightforward_unsold_activity,straightforward_unsold_licenses,straightforward_common_allocations,straightforward_unsold,rho_0_nash_conv,rho_0_heuristic_conv,rho_0_nash_conv_runtime,rho_0_heuristic_conv_runtime,rho_0_nash_conv_player_improvements,rho_0_heuristic_conv_player_improvements
feb4_4t_feb4_4t_3_base_dev1000_rho1_t4_tie_break-ppo_jun8_23ppo_76-117,feb4_4t/feb4_4t_3_base_dev1000_rho1_t4_tie_break.json,117,ppo_jun8_23ppo_76,PPO,feb4_4t_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,4,1000,True,133120.0,3620.987972021103,0.0,"[13.871877240726523, 15.518693067667007]",0.0,0.0,0.0,13.871877240726523,0.0,0.0,0.0,0.0,15.518693067667007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.871877240726523,19.717499999999994,0.0,0.0,1.0,0.0,0.0,15.518693067667007,23.152500000000007,0.0,0.0,1.0,0.0,72.26057030839353,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],3.7362391829769503,"[11.091311446531797, 13.274700685762328]",0.15333814834742815,3.7362391829769503,0.15333814834742815,11.091311446531797,1.5304628162845741,0.13798754310187034,1.5304628162845741,0.13798754310187034,13.274700685762328,2.205776366692376,0.16616392481513076,2.205776366692376,0.16616392481513076,0.0,0.0,1.0,0.0,0.0,11.091311446531797,18.580150370296238,0.0,0.0,1.0,0.0,0.0,13.274700685762328,20.315870446357092,0.0,0.0,1.0,0.0,63.26203294894746,38.896020816653326,3.0,0.49809847878302643,0.49809847878302643,3.973979183346677,0.3311649319455564,"[((1, 1), 5866), ((0, 2), 3309), ((0, 3), 817)]",[0.33116493 0.        ],1.2036874999999974,15.14176453125,4.89789605140686,6.173036813735962,"[0.0, 1.2036874999999974]","[0.0, 15.14176453125]"
feb4_4t_feb4_4t_4_base_dev1000_rho0_t4-ppo_jun8_23ppo_76-100,feb4_4t/feb4_4t_4_base_dev1000_rho0_t4.json,100,ppo_jun8_23ppo_76,PPO,feb4_4t_4,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,4,1000,True,167936.0,3632.5690302848816,0.6087500000000006,"[17.276194955964773, 12.091094875900717]",0.02072884503422804,0.6087500000000006,0.02072884503422804,17.276194955964773,0.0,0.0,0.0,0.0,12.091094875900717,0.6087500000000006,0.05034697074566229,0.6087500000000006,0.05034697074566229,0.0,0.0,1.0,0.0,0.0,17.276194955964773,19.717499999999994,0.0,0.0,1.0,0.0,0.0,12.091094875900717,23.152500000000007,0.0,0.0,1.0,0.0,72.2372898318655,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],0.08096606250000171,"[17.491265732398812, 12.486997817568664]",0.0027008256287108915,0.0279186591796865,0.0009312967421595968,17.491265732398812,0.05504184277343782,0.0031468187388797504,0.0279186591796865,0.0015961485924928338,12.486997817568664,0.02592421972656389,0.0020760970815650853,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.491265732398812,21.71105566043689,0.0,0.0,1.0,0.0,0.0,12.486997817568664,21.938957755775345,0.0,0.0,1.0,0.0,73.62827696617971,43.65001341621223,3.4837902741644986,0.24914948969381628,0.24914948969381628,3.1086244689504383e-15,4.440892098500626e-16,"[((1, 1), 5040), ((0, 3), 4954)]",[0.0000000e+00 4.4408921e-16],0.6087500000000006,0.6087500000000006,9.152953386306763,3.768392324447632,"[0.0, 0.6087500000000006]","[0.0, 0.6087500000000006]"
feb4_4t_feb4_4t_4_base_dev1000_rho0_t4-ppo_jun8_23ppo_76-103,feb4_4t/feb4_4t_4_base_dev1000_rho0_t4.json,103,ppo_jun8_23ppo_76,PPO,feb4_4t_4,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,4,1000,True,184320.0,3604.844385623932,0.5856382812500041,"[17.511228927195877, 12.027669879826929]",0.019826002488311106,0.5589714843750002,0.01892323366645293,17.511228927195877,0.0013437500000037517,7.673647609716506e-05,0.0,0.0,12.027669879826929,0.5842945312500003,0.04857919589479188,0.5589714843750002,0.04647379666717653,0.0,0.0,1.0,0.0,0.0,17.511228927195877,21.26418123686975,0.0,0.0,1.0,0.0,0.0,12.027669879826929,22.09007721901261,0.0,0.0,1.0,0.0,72.89315726290516,43.35425845588235,3.307723089235694,0.1871748699479792,0.1871748699479792,0.0,0.0,"[((1, 1), 6552), ((0, 3), 3444)]",[0. 0.],0.08096606250000171,"[17.491265732398812, 12.486997817568664]",0.0027008256287108915,0.0279186591796865,0.0009312967421595968,17.491265732398812,0.05504184277343782,0.0031468187388797504,0.0279186591796865,0.0015961485924928338,12.486997817568664,0.02592421972656389,0.0020760970815650853,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.491265732398812,21.71105566043689,0.0,0.0,1.0,0.0,0.0,12.486997817568664,21.938957755775345,0.0,0.0,1.0,0.0,73.62827696617971,43.65001341621223,3.4837902741644986,0.24914948969381628,0.24914948969381628,3.1086244689504383e-15,4.440892098500626e-16,"[((1, 1), 5040), ((0, 3), 4954)]",[0.0000000e+00 4.4408921e-16],0.5856382812500041,0.5589714843750002,5.249844312667847,2.68505597114563,"[0.0013437500000037517, 0.5842945312500003]","[0.0, 0.5589714843750002]"
feb4_4t_feb4_4t_4_base_dev1000_rho0_t4-ppo_jun8_23ppo_76-106,feb4_4t/feb4_4t_4_base_dev1000_rho0_t4.json,106,ppo_jun8_23ppo_76,PPO,feb4_4t_4,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,4,1000,True,163840.0,3638.0580072402954,0.1767761718750016,"[17.561911268257298, 12.544327232142855]",0.0058717455477758215,0.12559609374999958,0.004171763063271097,17.561911268257298,0.12260156250000165,0.006981105907396356,0.09674453124999971,0.005508770074750518,12.544327232142855,0.05417460937499996,0.004318654031615668,0.028851562499999872,0.002299968899573371,0.0,0.0,1.0,0.0,0.0,17.561911268257298,21.672582529261707,0.0,0.0,1.0,0.0,0.0,12.544327232142855,21.385444676620654,0.0,0.0,1.0,0.0,73.1642657062825,43.058027205882354,3.118847539015606,0.562124849939976,0.562124849939976,0.0,0.0,"[((0, 3), 5279), ((1, 1), 4717)]",[0. 0.],0.08096606250000171,"[17.491265732398812, 12.486997817568664]",0.0027008256287108915,0.0279186591796865,0.0009312967421595968,17.491265732398812,0.05504184277343782,0.0031468187388797504,0.0279186591796865,0.0015961485924928338,12.486997817568664,0.02592421972656389,0.0020760970815650853,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.491265732398812,21.71105566043689,0.0,0.0,1.0,0.0,0.0,12.486997817568664,21.938957755775345,0.0,0.0,1.0,0.0,73.62827696617971,43.65001341621223,3.4837902741644986,0.24914948969381628,0.24914948969381628,3.1086244689504383e-15,4.440892098500626e-16,"[((1, 1), 5040), ((0, 3), 4954)]",[0.0000000e+00 4.4408921e-16],0.1767761718750016,0.12559609374999958,4.192797899246216,2.178184747695923,"[0.12260156250000165, 0.05417460937499996]","[0.09674453124999971, 0.028851562499999872]"
feb4_4t_feb4_4t_3_base_dev1000_rho1_t4_tie_break-ppo_jun8_23ppo_76-118,feb4_4t/feb4_4t_3_base_dev1000_rho1_t4_tie_break.json,118,ppo_jun8_23ppo_76,PPO,feb4_4t_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,4,1000,True,147456.0,3636.455779314041,0.0,"[13.871877240726523, 15.518693067667007]",0.0,0.0,0.0,13.871877240726523,0.0,0.0,0.0,0.0,15.518693067667007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.871877240726523,19.717499999999994,0.0,0.0,1.0,0.0,0.0,15.518693067667007,23.152500000000007,0.0,0.0,1.0,0.0,72.26057030839353,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],3.7362391829769503,"[11.091311446531797, 13.274700685762328]",0.15333814834742815,3.7362391829769503,0.15333814834742815,11.091311446531797,1.5304628162845741,0.13798754310187034,1.5304628162845741,0.13798754310187034,13.274700685762328,2.205776366692376,0.16616392481513076,2.205776366692376,0.16616392481513076,0.0,0.0,1.0,0.0,0.0,11.091311446531797,18.580150370296238,0.0,0.0,1.0,0.0,0.0,13.274700685762328,20.315870446357092,0.0,0.0,1.0,0.0,63.26203294894746,38.896020816653326,3.0,0.49809847878302643,0.49809847878302643,3.973979183346677,0.3311649319455564,"[((1, 1), 5866), ((0, 2), 3309), ((0, 3), 817)]",[0.33116493 0.        ],15.25,16.09,3.977320671081543,2.031557083129883,"[15.25, 0.0]","[4.951, 11.139]"
feb4_4t_feb4_4t_4_base_dev1000_rho0_t4-ppo_jun8_23ppo_76-102,feb4_4t/feb4_4t_4_base_dev1000_rho0_t4.json,102,ppo_jun8_23ppo_76,PPO,feb4_4t_4,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,4,1000,True,165888.0,3635.826655626297,0.16165625000000006,"[17.26525320256205, 12.654578662930343]",0.0054029798939627055,0.16165625000000006,0.0054029798939627055,17.26525320256205,0.16165625000000006,0.009363097552256653,0.16165625000000006,0.009363097552256653,12.654578662930343,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.26525320256205,20.58312550040032,0.0,0.0,1.0,0.0,0.0,12.654578662930343,22.286874499599687,0.0,0.0,1.0,0.0,72.78983186549239,42.870000000000005,3.0,0.5036028823058447,0.5036028823058447,-6.661338147750939e-16,-5.551115123125783e-17,"[((1, 1), 7474), ((0, 3), 2518)]",[-5.55111512e-17  0.00000000e+00],0.08096606250000171,"[17.491265732398812, 12.486997817568664]",0.0027008256287108915,0.0279186591796865,0.0009312967421595968,17.491265732398812,0.05504184277343782,0.0031468187388797504,0.0279186591796865,0.0015961485924928338,12.486997817568664,0.02592421972656389,0.0020760970815650853,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.491265732398812,21.71105566043689,0.0,0.0,1.0,0.0,0.0,12.486997817568664,21.938957755775345,0.0,0.0,1.0,0.0,73.62827696617971,43.65001341621223,3.4837902741644986,0.24914948969381628,0.24914948969381628,3.1086244689504383e-15,4.440892098500626e-16,"[((1, 1), 5040), ((0, 3), 4954)]",[0.0000000e+00 4.4408921e-16],0.16165625000000006,0.16165625000000006,11.264432430267334,3.893503427505493,"[0.16165625000000006, 0.0]","[0.16165625000000006, 0.0]"
feb4_4t_feb4_4t_4_base_dev1000_rho0_t4-ppo_jun8_23ppo_76-104,feb4_4t/feb4_4t_4_base_dev1000_rho0_t4.json,104,ppo_jun8_23ppo_76,PPO,feb4_4t_4,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,4,1000,True,167936.0,3615.398821592331,0.9462343749999995,"[17.303335668534828, 12.301844475580461]",0.031961784065957975,0.9462343749999995,0.031961784065957975,17.303335668534828,0.5006093749999998,0.028931379740285028,0.5006093749999998,0.028931379740285028,12.301844475580461,0.4456249999999997,0.03622424270478943,0.4456249999999997,0.03622424270478943,0.0,0.0,1.0,0.0,0.0,17.303335668534828,20.998405724579666,0.0,0.0,1.0,0.0,0.0,12.301844475580461,21.87159427542034,0.0,0.0,1.0,0.0,72.4751801441153,42.870000000000005,3.0,0.7476981585268214,0.7476981585268214,0.0,0.0,"[((1, 1), 6266), ((0, 3), 3726)]",[0. 0.],0.08096606250000171,"[17.491265732398812, 12.486997817568664]",0.0027008256287108915,0.0279186591796865,0.0009312967421595968,17.491265732398812,0.05504184277343782,0.0031468187388797504,0.0279186591796865,0.0015961485924928338,12.486997817568664,0.02592421972656389,0.0020760970815650853,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.491265732398812,21.71105566043689,0.0,0.0,1.0,0.0,0.0,12.486997817568664,21.938957755775345,0.0,0.0,1.0,0.0,73.62827696617971,43.65001341621223,3.4837902741644986,0.24914948969381628,0.24914948969381628,3.1086244689504383e-15,4.440892098500626e-16,"[((1, 1), 5040), ((0, 3), 4954)]",[0.0000000e+00 4.4408921e-16],0.9462343749999995,0.9462343749999995,2.2847557067871094,1.6144354343414307,"[0.5006093749999998, 0.4456249999999997]","[0.5006093749999998, 0.4456249999999997]"
feb4_4t_feb4_4t_0_base_dev1000_rho1_t4_tie_break-ppo_jun8_23ppo_76-104,feb4_4t/feb4_4t_0_base_dev1000_rho1_t4_tie_break.json,104,ppo_jun8_23ppo_76,PPO,feb4_4t_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,4,1000,True,126976.0,3653.926527738571,0.0,"[20.23855787492342, 9.612002090553355]",0.0,0.0,0.0,20.23855787492342,0.0,0.0,0.0,0.0,9.612002090553355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.23855787492342,23.152500000000007,0.0,0.0,1.0,0.0,0.0,9.612002090553355,19.717499999999994,0.0,0.0,1.0,0.0,72.72055996547678,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((0, 3), 9992)]",[0. 0.],1.7300910949679889,"[17.756923179904565, 8.542512483414825]",0.06578434294622522,1.4030421645500333,0.05334875555930267,17.756923179904565,1.1965182762076267,0.0673831983213016,1.115804687499999,0.06283772679507621,8.542512483414825,0.5335728187603621,0.062460876679581875,0.28723747705003433,0.03362447261361363,0.0,0.0,1.0,0.0,0.0,17.756923179904565,23.03328159000774,0.0,0.0,1.0,0.0,0.0,8.542512483414825,19.91022453000258,0.0,0.0,1.0,0.0,69.2429417833297,42.94350612001031,3.9295,0.1901,0.1901,1.512,0.126,"[((0, 3), 7762), ((0, 2), 1260), ((1, 1), 978)]",[0.126 0.   ],12.09646875,6.0440078124999985,28.18109440803528,3.6365864276885986,"[12.09646875, 0.0]","[5.10975, 0.9342578124999985]"
feb4_4t_feb4_4t_0_base_dev1000_rho1_t4_tie_break-ppo_jun8_23ppo_76-103,feb4_4t/feb4_4t_0_base_dev1000_rho1_t4_tie_break.json,103,ppo_jun8_23ppo_76,PPO,feb4_4t_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,4,1000,True,126976.0,3653.0486657619476,0.0,"[20.23855787492342, 9.612002090553355]",0.0,0.0,0.0,20.23855787492342,0.0,0.0,0.0,0.0,9.612002090553355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.23855787492342,23.152500000000007,0.0,0.0,1.0,0.0,0.0,9.612002090553355,19.717499999999994,0.0,0.0,1.0,0.0,72.72055996547678,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((0, 3), 9992)]",[0. 0.],1.7300910949679889,"[17.756923179904565, 8.542512483414825]",0.06578434294622522,1.4030421645500333,0.05334875555930267,17.756923179904565,1.1965182762076267,0.0673831983213016,1.115804687499999,0.06283772679507621,8.542512483414825,0.5335728187603621,0.062460876679581875,0.28723747705003433,0.03362447261361363,0.0,0.0,1.0,0.0,0.0,17.756923179904565,23.03328159000774,0.0,0.0,1.0,0.0,0.0,8.542512483414825,19.91022453000258,0.0,0.0,1.0,0.0,69.2429417833297,42.94350612001031,3.9295,0.1901,0.1901,1.512,0.126,"[((0, 3), 7762), ((0, 2), 1260), ((1, 1), 978)]",[0.126 0.   ],15.890177083333333,20.464999999999996,4.166420936584473,3.232964277267456,"[11.797885416666666, 4.092291666666666]","[14.282499999999999, 6.182499999999999]"
feb4_4t_feb4_4t_0_base_dev1000_rho1_t4_tie_break-ppo_jun8_23ppo_76-102,feb4_4t/feb4_4t_0_base_dev1000_rho1_t4_tie_break.json,102,ppo_jun8_23ppo_76,PPO,feb4_4t_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,4,1000,True,133120.0,3656.984828710556,0.0,"[20.23855787492342, 9.612002090553355]",0.0,0.0,0.0,20.23855787492342,0.0,0.0,0.0,0.0,9.612002090553355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.23855787492342,23.152500000000007,0.0,0.0,1.0,0.0,0.0,9.612002090553355,19.717499999999994,0.0,0.0,1.0,0.0,72.72055996547678,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((0, 3), 9992)]",[0. 0.],1.7300910949679889,"[17.756923179904565, 8.542512483414825]",0.06578434294622522,1.4030421645500333,0.05334875555930267,17.756923179904565,1.1965182762076267,0.0673831983213016,1.115804687499999,0.06283772679507621,8.542512483414825,0.5335728187603621,0.062460876679581875,0.28723747705003433,0.03362447261361363,0.0,0.0,1.0,0.0,0.0,17.756923179904565,23.03328159000774,0.0,0.0,1.0,0.0,0.0,8.542512483414825,19.91022453000258,0.0,0.0,1.0,0.0,69.2429417833297,42.94350612001031,3.9295,0.1901,0.1901,1.512,0.126,"[((0, 3), 7762), ((0, 2), 1260), ((1, 1), 978)]",[0.126 0.   ],15.214999999999998,0.0,4.326173782348633,7.35473108291626,"[11.363999999999999, 3.850999999999999]","[0.0, 0.0]"
