,base_game_name,clock_speed,information_policy,game_name,potential,seed,run_name,experiment,alg,walltime,approx_nash_conv,total_entropy,p0_utility,p0_payment,p0_total_entropies,p1_utility,p1_payment,p1_total_entropies,total_welfare,total_revenue,auction_lengths,common_allocations,avg_history_entropy
24,jun9_1,0.45,SHOW_DEMAND,jun9/jun9_1_medium_speed.json,None,101,jun9_jun9_1_medium_speed-ppo_may31_23ppo_76-101,jun10ppo,PPO,26215.026616811752,,0.0,47.16349860055978,65.48704518192721,0.0,45.76149287784887,67.35885098460616,0.0,225.770887644942,132.84589616653338,2.247800879648141,"[((2, 0), 4994), ((1, 2), 2532), ((1, 0), 2478)]",0.0
25,jun9_1,0.45,SHOW_DEMAND,jun9/jun9_1_medium_speed.json,None,102,jun9_jun9_1_medium_speed-ppo_may31_23ppo_76-102,jun10ppo,PPO,25496.21462035179,,0.0,47.16349860055978,65.48704518192721,0.0,45.76149287784887,67.35885098460616,0.0,225.770887644942,132.84589616653338,2.247800879648141,"[((2, 0), 4994), ((1, 2), 2532), ((1, 0), 2478)]",0.0
26,jun9_1,0.45,SHOW_DEMAND,jun9/jun9_1_medium_speed.json,None,100,jun9_jun9_1_medium_speed-ppo_may31_23ppo_76-100,jun10ppo,PPO,25960.186413764954,,0.0,47.13312674930029,65.48704518192721,0.0,45.76149287784887,67.35885098460616,0.0,225.74051579368253,132.84589616653338,2.247800879648141,"[((2, 0), 4994), ((1, 2), 2532), ((1, 0), 2478)]",0.0
27,jun9_1,0.45,SHOW_DEMAND,jun9/jun9_1_medium_speed.json,None,102,jun9_jun9_1_medium_speed-cfr_outcomemccfr_outcome-102,jun10outcome,cfr_outcome,11213.57916212082,,0.0,52.1764788873324,71.66847608565138,0.0,40.857479487692615,39.60163598158894,0.0,204.30407044226538,111.27011206724032,1.7495497298379028,"[((1, 2), 2529), ((2, 0), 2503), ((2, 1), 2489), ((1, 0), 2473)]",0.0
28,jun9_1,0.45,SHOW_DEMAND,jun9/jun9_1_medium_speed.json,None,101,jun9_jun9_1_medium_speed-cfr_outcomemccfr_outcome-101,jun10outcome,cfr_outcome,10989.124985218048,,0.0,47.139677806684006,65.47939763858317,0.0,54.72435711426857,58.4042680608365,0.0,225.74770062037223,123.88366569941962,1.9982989793876327,"[((2, 0), 4995), ((1, 2), 2525), ((1, 0), 2474)]",0.0
29,jun9_1,0.45,SHOW_DEMAND,jun9/jun9_1_medium_speed.json,None,100,jun9_jun9_1_medium_speed-cfr_outcomemccfr_outcome-100,jun10outcome,cfr_outcome,8946.489167451859,,0.0,54.46173952185656,60.059052715814744,0.0,44.51910073021907,35.95722216664999,0.0,194.99711513454037,96.01627488246473,1.496148844653396,"[((1, 2), 2528), ((2, 0), 2509), ((1, 1), 2489), ((1, 0), 2471)]",0.0
30,jun9_1,0.6,SHOW_DEMAND,jun9/jun9_1_high_speed.json,None,101,jun9_jun9_1_high_speed-ppo_may31_23ppo_76-101,jun10ppo,PPO,24790.70953297615,,0.0,51.175337202321394,80.78222933760257,0.0,47.48325795477287,51.24774064438664,0.0,230.68856513908347,132.0299699819892,1.9982989793876327,"[((2, 0), 7469), ((1, 2), 2525)]",0.0
31,jun9_1,0.6,SHOW_DEMAND,jun9/jun9_1_high_speed.json,None,102,jun9_jun9_1_high_speed-ppo_may31_23ppo_76-102,jun10ppo,PPO,25556.25830245018,,0.0,44.51133079847908,68.10774464678809,0.0,49.22620372223335,63.92222533520113,0.0,225.76750450270166,132.0299699819892,1.9982989793876327,"[((2, 0), 4995), ((1, 2), 2525), ((1, 0), 2474)]",0.0
32,jun9_1,0.6,SHOW_DEMAND,jun9/jun9_1_high_speed.json,None,100,jun9_jun9_1_high_speed-ppo_may31_23ppo_76-100,jun10ppo,PPO,26652.530483722687,,0.0,51.175337202321394,80.78222933760257,0.0,47.48325795477287,51.24774064438664,0.0,230.68856513908347,132.0299699819892,1.9982989793876327,"[((2, 0), 7469), ((1, 2), 2525)]",0.0
33,jun9_1,0.6,SHOW_DEMAND,jun9/jun9_1_high_speed.json,None,102,jun9_jun9_1_high_speed-cfr_outcomemccfr_outcome-102,jun10outcome,cfr_outcome,10080.984936952591,,0.0,44.4469641785071,68.12055233139884,0.0,58.2676686011607,54.82937762657594,0.0,225.6645627376426,122.94992995797479,1.7495497298379028,"[((2, 0), 4992), ((1, 2), 2529), ((1, 0), 2473)]",0.0
