run_name,game_name,seed,config,alg,base_game_name,information_policy,activity_policy,undersell_policy,tiebreaking_policy,grace_rounds,clock_speed,value_structure,rule,rho,n_types,deviations,no_error,t,walltime,nash_conv,rewards,nash_conv_frac,heuristic_conv,heuristic_conv_frac,rewards_0,nc_player_improvements_0,nc_player_improvements_frac_0,hc_player_improvements_0,hc_player_improvements_frac_0,rewards_1,nc_player_improvements_1,nc_player_improvements_frac_1,hc_player_improvements_1,hc_player_improvements_frac_1,total_entropy,avg_entropy,avg_mode_probabilities,p0_expected_exposure,p0_exposure_frac,p0_utility,p0_payment,p0_total_entropies,p0_avg_entropies,p0_avg_mode_probabilities,p1_expected_exposure,p1_exposure_frac,p1_utility,p1_payment,p1_total_entropies,p1_avg_entropies,p1_avg_mode_probabilities,exposure_frac,total_welfare,total_revenue,auction_lengths,num_lotteries,p_lottery,unsold_activity,unsold_licenses,common_allocations,unsold,straightforward_total_entropy,straightforward_avg_entropy,straightforward_avg_mode_probabilities,straightforward_p0_expected_exposure,straightforward_p0_exposure_frac,straightforward_p0_utility,straightforward_p0_payment,straightforward_p0_total_entropies,straightforward_p0_avg_entropies,straightforward_p0_avg_mode_probabilities,straightforward_p1_expected_exposure,straightforward_p1_exposure_frac,straightforward_p1_utility,straightforward_p1_payment,straightforward_p1_total_entropies,straightforward_p1_avg_entropies,straightforward_p1_avg_mode_probabilities,straightforward_exposure_frac,straightforward_total_welfare,straightforward_total_revenue,straightforward_auction_lengths,straightforward_num_lotteries,straightforward_p_lottery,straightforward_unsold_activity,straightforward_unsold_licenses,straightforward_common_allocations,straightforward_unsold,straightforward_nash_conv
jan19_jan19_8_base_dev1000_rho1_t2_tie_break-cfr_port_10_extexternal_plus_linear-102,jan19/jan19_8_base_dev1000_rho1_t2_tie_break.json,102,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_8_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,2,1000,True,94251,"(3612.4656376838684,)",0.0,"[8.639408881898076, 19.76572948356956]",0.0,0.0,0.0,8.639408881898076,0.0,0.0,0.0,0.0,19.76572948356956,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.639408881898076,19.717499999999994,0.0,0.0,1.0,0.0,0.0,19.76572948356956,23.152500000000007,0.0,0.0,1.0,0.0,71.27513836546765,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,8.639408881898076,19.717499999999994,0.0,0.0,1.0,0.0,0.0,19.76572948356956,23.152500000000007,0.0,0.0,1.0,0.0,71.27513836546765,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],
jan19_jan19_8_base_dev1000_rho1_t2_tie_break-cfr_port_10_extexternal_plus_linear-101,jan19/jan19_8_base_dev1000_rho1_t2_tie_break.json,101,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_8_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,2,1000,True,122001,"(3602.297518014908,)",0.0,"[8.639408881898076, 19.76572948356956]",0.0,0.0,0.0,8.639408881898076,0.0,0.0,0.0,0.0,19.76572948356956,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.639408881898076,19.717499999999994,0.0,0.0,1.0,0.0,0.0,19.76572948356956,23.152500000000007,0.0,0.0,1.0,0.0,71.27513836546765,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,8.639408881898076,19.717499999999994,0.0,0.0,1.0,0.0,0.0,19.76572948356956,23.152500000000007,0.0,0.0,1.0,0.0,71.27513836546765,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],
jan19_jan19_1_base_dev1000_rho1_t1-cfr_port_10_extexternal_plus_linear-104,jan19/jan19_1_base_dev1000_rho1_t1.json,104,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_1_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,1,1000,True,490872,"(3600.0044429302216,)",0.0,"[18.981249460155425, 6.050512070916635]",0.0,0.0,0.0,18.981249460155425,0.0,0.0,0.0,0.0,6.050512070916635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.981249460155425,23.152500000000007,0.0,0.0,1.0,0.0,0.0,6.050512070916635,19.717499999999994,0.0,0.0,1.0,0.0,67.90176153107203,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((0, 3), 9992)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,18.981249460155425,23.152500000000007,0.0,0.0,1.0,0.0,0.0,6.050512070916635,19.717499999999994,0.0,0.0,1.0,0.0,67.90176153107203,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((0, 3), 9992)]",[0. 0.],
jan19_jan19_1_base_dev1000_rho1_t1-cfr_port_10_extexternal_plus_linear-103,jan19/jan19_1_base_dev1000_rho1_t1.json,103,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_1_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,1,1000,True,468743,"(3600.0038294792175,)",0.0,"[18.981249460155425, 6.050512070916635]",0.0,0.0,0.0,18.981249460155425,0.0,0.0,0.0,0.0,6.050512070916635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.981249460155425,23.152500000000007,0.0,0.0,1.0,0.0,0.0,6.050512070916635,19.717499999999994,0.0,0.0,1.0,0.0,67.90176153107203,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((0, 3), 9992)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,18.981249460155425,23.152500000000007,0.0,0.0,1.0,0.0,0.0,6.050512070916635,19.717499999999994,0.0,0.0,1.0,0.0,67.90176153107203,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((0, 3), 9992)]",[0. 0.],
jan19_jan19_18_base_dev1000_rho0_t4_tie_break-cfr_port_10_extexternal_plus_linear-103,jan19/jan19_18_base_dev1000_rho0_t4_tie_break.json,103,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_18_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,4,1000,True,40001,"(3611.881772041321,)",0.0,"[17.223905433803658, 12.876333533473431]",0.0,0.0,0.0,17.223905433803658,0.0,0.0,0.0,0.0,12.876333533473431,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.223905433803658,22.392125788051647,0.0,0.0,1.0,0.0,0.0,12.876333533473431,20.862783848694086,0.0,0.0,1.0,0.0,73.35514860402282,43.25490963674572,3.2493745621935353,0.0,0.0,0.0,0.0,"[((0, 3), 7501), ((1, 1), 2492)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,16.186728259915323,20.709409422694243,0.0,0.0,1.0,0.0,0.0,11.818651559814011,20.92459438775453,0.0,0.0,1.0,0.0,69.6393836301781,41.634003810448775,3.4837902741644986,0.24914948969381628,0.24914948969381628,2.0160096057634584,0.1680008004802882,"[((1, 1), 4182), ((0, 3), 4133), ((0, 2), 1679)]",[0.1680008 0.       ],0.8976661927083356
jan19_jan19_18_base_dev1000_rho0_t4_tie_break-cfr_port_10_extexternal_plus_linear-104,jan19/jan19_18_base_dev1000_rho0_t4_tie_break.json,104,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_18_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,4,1000,True,35251,"(3613.166773080826,)",0.0,"[17.52147009732786, 12.188097541783423]",0.0,0.0,0.0,17.52147009732786,0.0,0.0,0.0,0.0,12.188097541783423,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.52147009732786,21.529470655274224,0.0,0.0,1.0,0.0,0.0,12.188097541783423,22.308599816102888,0.0,0.0,1.0,0.0,73.54763811048839,43.83807047137711,3.62099679743795,0.0,0.0,0.0,0.0,"[((1, 1), 6263), ((0, 3), 3729)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,16.186728259915323,20.709409422694243,0.0,0.0,1.0,0.0,0.0,11.818651559814011,20.92459438775453,0.0,0.0,1.0,0.0,69.6393836301781,41.634003810448775,3.4837902741644986,0.24914948969381628,0.24914948969381628,2.0160096057634584,0.1680008004802882,"[((1, 1), 4182), ((0, 3), 4133), ((0, 2), 1679)]",[0.1680008 0.       ],0.8976661927083356
jan19_jan19_18_base_dev1000_rho0_t4_tie_break-cfr_port_10_extexternal_plus_linear_no_trem-103,jan19/jan19_18_base_dev1000_rho0_t4_tie_break.json,103,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_18_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,4,1000,True,40251,"(3612.2681045532227,)",0.0,"[17.223905433803658, 12.876333533473431]",0.0,0.0,0.0,17.223905433803658,0.0,0.0,0.0,0.0,12.876333533473431,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.223905433803658,22.392125788051647,0.0,0.0,1.0,0.0,0.0,12.876333533473431,20.862783848694086,0.0,0.0,1.0,0.0,73.35514860402282,43.25490963674572,3.2493745621935353,0.0,0.0,0.0,0.0,"[((0, 3), 7501), ((1, 1), 2492)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,16.186728259915323,20.709409422694243,0.0,0.0,1.0,0.0,0.0,11.818651559814011,20.92459438775453,0.0,0.0,1.0,0.0,69.6393836301781,41.634003810448775,3.4837902741644986,0.24914948969381628,0.24914948969381628,2.0160096057634584,0.1680008004802882,"[((1, 1), 4182), ((0, 3), 4133), ((0, 2), 1679)]",[0.1680008 0.       ],0.8976661927083356
jan19_jan19_18_base_dev1000_rho0_t4_tie_break-cfr_port_10_extexternal_plus_linear_no_trem-102,jan19/jan19_18_base_dev1000_rho0_t4_tie_break.json,102,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_18_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,4,1000,True,39501,"(3617.649838209152,)",0.0,"[17.223905433803658, 12.876333533473431]",0.0,0.0,0.0,17.223905433803658,0.0,0.0,0.0,0.0,12.876333533473431,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.223905433803658,22.392125788051647,0.0,0.0,1.0,0.0,0.0,12.876333533473431,20.862783848694086,0.0,0.0,1.0,0.0,73.35514860402282,43.25490963674572,3.2493745621935353,0.0,0.0,0.0,0.0,"[((0, 3), 7501), ((1, 1), 2492)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,16.186728259915323,20.709409422694243,0.0,0.0,1.0,0.0,0.0,11.818651559814011,20.92459438775453,0.0,0.0,1.0,0.0,69.6393836301781,41.634003810448775,3.4837902741644986,0.24914948969381628,0.24914948969381628,2.0160096057634584,0.1680008004802882,"[((1, 1), 4182), ((0, 3), 4133), ((0, 2), 1679)]",[0.1680008 0.       ],0.8976661927083356
jan19_jan19_1_base_dev1000_rho1_t1-cfr_port_10_extexternal_plus_linear_no_trem-101,jan19/jan19_1_base_dev1000_rho1_t1.json,101,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_1_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,1,1000,True,533383,"(3600.0022094249725,)",0.0,"[18.981249460155425, 6.050512070916635]",0.0,0.0,0.0,18.981249460155425,0.0,0.0,0.0,0.0,6.050512070916635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.981249460155425,23.152500000000007,0.0,0.0,1.0,0.0,0.0,6.050512070916635,19.717499999999994,0.0,0.0,1.0,0.0,67.90176153107203,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((0, 3), 9992)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,18.981249460155425,23.152500000000007,0.0,0.0,1.0,0.0,0.0,6.050512070916635,19.717499999999994,0.0,0.0,1.0,0.0,67.90176153107203,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((0, 3), 9992)]",[0. 0.],
jan19_jan19_1_base_dev1000_rho1_t1-cfr_port_10_extexternal_plus_linear_no_trem-100,jan19/jan19_1_base_dev1000_rho1_t1.json,100,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_1_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,1,1000,True,507001,"(3600.6855907440186,)",0.0,"[18.981249460155425, 6.050512070916635]",0.0,0.0,0.0,18.981249460155425,0.0,0.0,0.0,0.0,6.050512070916635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.981249460155425,23.152500000000007,0.0,0.0,1.0,0.0,0.0,6.050512070916635,19.717499999999994,0.0,0.0,1.0,0.0,67.90176153107203,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((0, 3), 9992)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,18.981249460155425,23.152500000000007,0.0,0.0,1.0,0.0,0.0,6.050512070916635,19.717499999999994,0.0,0.0,1.0,0.0,67.90176153107203,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((0, 3), 9992)]",[0. 0.],
jan19_jan19_10_base_dev1000_rho1_t3-cfr_port_10_extexternal_plus_linear_no_trem-102,jan19/jan19_10_base_dev1000_rho1_t3.json,102,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_10_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,3,1000,True,56751,"(3607.494133234024,)",0.0,"[13.863634706169222, 12.796846417389306]",0.0,0.0,0.0,13.863634706169222,0.0,0.0,0.0,0.0,12.796846417389306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.863634706169222,20.285072558046437,0.0,0.0,1.0,0.0,0.0,12.796846417389306,22.584927441953567,0.0,0.0,1.0,0.0,69.53048112355852,42.870000000000005,3.0,0.3425740592473979,0.3425740592473979,0.0,0.0,"[((1, 1), 8341), ((0, 3), 1651)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,13.863634706169222,20.285072558046437,0.0,0.0,1.0,0.0,0.0,12.796846417389306,22.584927441953567,0.0,0.0,1.0,0.0,69.53048112355852,42.870000000000005,3.0,0.3425740592473979,0.3425740592473979,0.0,0.0,"[((1, 1), 8341), ((0, 3), 1651)]",[0. 0.],
jan19_jan19_10_base_dev1000_rho1_t3-cfr_port_10_extexternal_plus_linear_no_trem-103,jan19/jan19_10_base_dev1000_rho1_t3.json,103,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_10_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,3,1000,True,59751,"(3616.6043787002563,)",0.0,"[13.863634706169222, 12.796846417389306]",0.0,0.0,0.0,13.863634706169222,0.0,0.0,0.0,0.0,12.796846417389306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.863634706169222,20.285072558046437,0.0,0.0,1.0,0.0,0.0,12.796846417389306,22.584927441953567,0.0,0.0,1.0,0.0,69.53048112355852,42.870000000000005,3.0,0.3425740592473979,0.3425740592473979,0.0,0.0,"[((1, 1), 8341), ((0, 3), 1651)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,13.863634706169222,20.285072558046437,0.0,0.0,1.0,0.0,0.0,12.796846417389306,22.584927441953567,0.0,0.0,1.0,0.0,69.53048112355852,42.870000000000005,3.0,0.3425740592473979,0.3425740592473979,0.0,0.0,"[((1, 1), 8341), ((0, 3), 1651)]",[0. 0.],
jan19_jan19_1_base_dev1000_rho1_t1-cfr_port_10_extexternal_plus_linear-102,jan19/jan19_1_base_dev1000_rho1_t1.json,102,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_1_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,1,1000,True,486001,"(3600.4414315223694,)",0.0,"[18.981249460155425, 6.050512070916635]",0.0,0.0,0.0,18.981249460155425,0.0,0.0,0.0,0.0,6.050512070916635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.981249460155425,23.152500000000007,0.0,0.0,1.0,0.0,0.0,6.050512070916635,19.717499999999994,0.0,0.0,1.0,0.0,67.90176153107203,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((0, 3), 9992)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,18.981249460155425,23.152500000000007,0.0,0.0,1.0,0.0,0.0,6.050512070916635,19.717499999999994,0.0,0.0,1.0,0.0,67.90176153107203,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((0, 3), 9992)]",[0. 0.],
jan19_jan19_1_base_dev1000_rho1_t1-cfr_port_10_extexternal_plus_linear-101,jan19/jan19_1_base_dev1000_rho1_t1.json,101,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_1_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,1,1000,True,466751,"(3600.7134771347046,)",0.0,"[18.981249460155425, 6.050512070916635]",0.0,0.0,0.0,18.981249460155425,0.0,0.0,0.0,0.0,6.050512070916635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.981249460155425,23.152500000000007,0.0,0.0,1.0,0.0,0.0,6.050512070916635,19.717499999999994,0.0,0.0,1.0,0.0,67.90176153107203,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((0, 3), 9992)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,18.981249460155425,23.152500000000007,0.0,0.0,1.0,0.0,0.0,6.050512070916635,19.717499999999994,0.0,0.0,1.0,0.0,67.90176153107203,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((0, 3), 9992)]",[0. 0.],
jan19_jan19_15_base_dev1000_rho0_t4_tie_break-cfr_port_10_extexternal_plus_linear-100,jan19/jan19_15_base_dev1000_rho0_t4_tie_break.json,100,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_15_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,4,1000,True,38751,"(3638.939874649048,)",0.002140234375000105,"[20.37392113690952, 9.785602481985588]",7.096379909857849e-05,0.002140234375000105,7.096379909857849e-05,20.37392113690952,0.0,0.0,0.0,0.0,9.785602481985588,0.002140234375000105,0.00021871258095146248,0.002140234375000105,0.00021871258095146248,0.0,0.0,1.0,0.0,0.0,20.37392113690952,23.152500000000007,0.0,0.0,1.0,0.0,0.0,9.785602481985588,19.717499999999994,0.0,0.0,1.0,0.0,73.02952361889511,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((0, 3), 9992)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,17.986718409992264,23.03328159000774,0.0,0.0,1.0,0.0,0.0,8.71647546999742,19.91022453000258,0.0,0.0,1.0,0.0,69.6467,42.94350612001031,3.9295,0.1901,0.1901,1.512,0.126,"[((0, 3), 7762), ((0, 2), 1260), ((1, 1), 978)]",[0.126 0.   ],1.8000021850423202
jan19_jan19_15_base_dev1000_rho0_t4_tie_break-cfr_port_10_extexternal_plus_linear_no_trem-104,jan19/jan19_15_base_dev1000_rho0_t4_tie_break.json,104,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_15_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,4,1000,True,36251,"(3623.0875945091248,)",0.0,"[19.210187756429494, 10.381390848594014]",0.0,0.0,0.0,19.210187756429494,0.0,0.0,0.0,0.0,10.381390848594014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.210187756429494,22.398838561993404,0.0,0.0,1.0,0.0,0.0,10.381390848594014,20.85267299609727,0.0,0.0,1.0,0.0,72.84309016311418,43.25151155809067,3.2471730211147802,0.0,0.0,1.5543122344752192e-15,2.220446049250313e-16,"[((0, 3), 7523), ((1, 1), 2470)]",[0.00000000e+00 2.22044605e-16],0.0,0.0,1.0,0.0,0.0,17.986718409992264,23.03328159000774,0.0,0.0,1.0,0.0,0.0,8.71647546999742,19.91022453000258,0.0,0.0,1.0,0.0,69.6467,42.94350612001031,3.9295,0.1901,0.1901,1.512,0.126,"[((0, 3), 7762), ((0, 2), 1260), ((1, 1), 978)]",[0.126 0.   ],1.8000021850423202
jan19_jan19_12_base_dev1000_rho0_t3-cfr_port_10_extexternal_plus_linear-103,jan19/jan19_12_base_dev1000_rho0_t3.json,103,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_12_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,3,1000,True,89251,"(3613.0412533283234,)",0.0,"[13.14779923939151, 13.360003002401921]",0.0,0.0,0.0,13.14779923939151,0.0,0.0,0.0,0.0,13.360003002401921,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.14779923939151,22.563269615692562,0.0,0.0,1.0,0.0,0.0,13.360003002401921,20.306730384307443,0.0,0.0,1.0,0.0,69.37780224179343,42.870000000000005,3.0,0.3425740592473979,0.3425740592473979,2.220446049250313e-16,1.1102230246251565e-16,"[((0, 3), 8278), ((1, 1), 1714)]",[-1.11022302e-16  2.22044605e-16],0.0,0.0,1.0,0.0,0.0,13.175010608486787,22.657355284227386,0.0,0.0,1.0,0.0,0.0,13.33481004803843,20.56360868694956,0.0,0.0,1.0,0.0,69.73078462770216,43.22096397117694,3.2273819055244197,0.21857485988791034,0.21857485988791034,0.0,0.0,"[((0, 3), 7786), ((1, 1), 2206)]",[0. 0.],0.05436111111110975
jan19_jan19_12_base_dev1000_rho0_t3-cfr_port_10_extexternal_plus_linear-104,jan19/jan19_12_base_dev1000_rho0_t3.json,104,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_12_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,3,1000,True,86501,"(3605.3545603752136,)",0.0,"[13.14779923939151, 13.360003002401921]",0.0,0.0,0.0,13.14779923939151,0.0,0.0,0.0,0.0,13.360003002401921,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.14779923939151,22.563269615692562,0.0,0.0,1.0,0.0,0.0,13.360003002401921,20.306730384307443,0.0,0.0,1.0,0.0,69.37780224179343,42.870000000000005,3.0,0.3425740592473979,0.3425740592473979,2.220446049250313e-16,1.1102230246251565e-16,"[((0, 3), 8278), ((1, 1), 1714)]",[-1.11022302e-16  2.22044605e-16],0.0,0.0,1.0,0.0,0.0,13.175010608486787,22.657355284227386,0.0,0.0,1.0,0.0,0.0,13.33481004803843,20.56360868694956,0.0,0.0,1.0,0.0,69.73078462770216,43.22096397117694,3.2273819055244197,0.21857485988791034,0.21857485988791034,0.0,0.0,"[((0, 3), 7786), ((1, 1), 2206)]",[0. 0.],0.05436111111110975
jan19_jan19_12_base_dev1000_rho1_t3_tie_break-cfr_port_10_extexternal_plus_linear_no_trem-101,jan19/jan19_12_base_dev1000_rho1_t3_tie_break.json,101,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_12_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,3,1000,True,73001,"(3619.523113965988,)",0.0,"[12.701789887684088, 12.627320258343456]",0.0,0.0,0.0,12.701789887684088,0.0,0.0,0.0,0.0,12.627320258343456,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.701789887684088,22.77817785142572,0.0,0.0,1.0,0.0,0.0,12.627320258343456,21.120461818409215,0.0,0.0,1.0,0.0,69.22774981586247,43.89863966983493,3.6664332166083042,0.0,0.0,-2.220446049250313e-16,-1.1102230246251565e-16,"[((0, 3), 6661), ((1, 1), 3334)]",[ 1.11022302e-16 -2.22044605e-16],0.0,0.0,1.0,0.0,0.0,12.494840341427244,21.7734301441153,0.0,0.0,1.0,0.0,0.0,12.329177256090581,19.69893494795837,0.0,0.0,1.0,0.0,66.2963826895915,41.47236509207366,3.2273819055244197,0.21857485988791034,0.21857485988791034,1.748598879103284,0.1457165732586071,"[((0, 3), 7030), ((1, 1), 1506), ((0, 2), 1456)]",[1.45716573e-01 2.22044605e-16],
jan19_jan19_12_base_dev1000_rho1_t3_tie_break-cfr_port_10_extexternal_plus_linear_no_trem-100,jan19/jan19_12_base_dev1000_rho1_t3_tie_break.json,100,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_12_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,3,1000,True,74001,"(3617.8520827293396,)",0.0,"[12.701789887684088, 12.627320258343456]",0.0,0.0,0.0,12.701789887684088,0.0,0.0,0.0,0.0,12.627320258343456,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.701789887684088,22.77817785142572,0.0,0.0,1.0,0.0,0.0,12.627320258343456,21.120461818409215,0.0,0.0,1.0,0.0,69.22774981586247,43.89863966983493,3.6664332166083042,0.0,0.0,-2.220446049250313e-16,-1.1102230246251565e-16,"[((0, 3), 6661), ((1, 1), 3334)]",[ 1.11022302e-16 -2.22044605e-16],0.0,0.0,1.0,0.0,0.0,12.494840341427244,21.7734301441153,0.0,0.0,1.0,0.0,0.0,12.329177256090581,19.69893494795837,0.0,0.0,1.0,0.0,66.2963826895915,41.47236509207366,3.2273819055244197,0.21857485988791034,0.21857485988791034,1.748598879103284,0.1457165732586071,"[((0, 3), 7030), ((1, 1), 1506), ((0, 2), 1456)]",[1.45716573e-01 2.22044605e-16],
jan19_jan19_12_base_dev1000_rho1_t3_tie_break-cfr_port_10_extexternal_plus_linear_no_trem-103,jan19/jan19_12_base_dev1000_rho1_t3_tie_break.json,103,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_12_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,3,1000,True,70251,"(3613.60209941864,)",0.0,"[12.701789887684088, 12.627320258343456]",0.0,0.0,0.0,12.701789887684088,0.0,0.0,0.0,0.0,12.627320258343456,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.701789887684088,22.77817785142572,0.0,0.0,1.0,0.0,0.0,12.627320258343456,21.120461818409215,0.0,0.0,1.0,0.0,69.22774981586247,43.89863966983493,3.6664332166083042,0.0,0.0,-2.220446049250313e-16,-1.1102230246251565e-16,"[((0, 3), 6661), ((1, 1), 3334)]",[ 1.11022302e-16 -2.22044605e-16],0.0,0.0,1.0,0.0,0.0,12.494840341427244,21.7734301441153,0.0,0.0,1.0,0.0,0.0,12.329177256090581,19.69893494795837,0.0,0.0,1.0,0.0,66.2963826895915,41.47236509207366,3.2273819055244197,0.21857485988791034,0.21857485988791034,1.748598879103284,0.1457165732586071,"[((0, 3), 7030), ((1, 1), 1506), ((0, 2), 1456)]",[1.45716573e-01 2.22044605e-16],
