info_state,Allocation 0 A,Allocation 1 A,Bid (0 A),Bid (1 A),Bid (2 A),Price A,Utility 0,Utility 1,budget,my_bids,player,prob,round,terminal,total_demand,value
"Player 0
MarginalValues:101, 99 Budget: 2001 | 1 | 1 | 1 | 1 | 1 | 1 | 1
1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
3 | 3 | 3 | 3 | 3 | 3 | 3 | 3",,,0.010304591570196236,0.9896954084298036,, 21.4359,,,,"MarginalValues:101, 99 Budget: 2001 | 1 | 1 | 1 | 1 | 1 | 1 | 1",0,1.9259187412050845e-11,9,False,1 | 1 | 1 | 1 | 1 | 1 | 1 | 1,
"Player 1
MarginalValues:47, 10.5 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
3 | 3 | 3 | 3 | 3 | 3 | 3 | 3",,,0.3333333333333333,0.3333333333333333,0.3333333333333333, 21.4359,,,,"MarginalValues:47, 10.5 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2",1,1.925918741205084e-11,9,False,2 | 2 | 2 | 2 | 2 | 2 | 2 | 2,
"MarginalValues:101, 99 Budget: 200
MarginalValues:47, 10.5 Budget: 200
Final bids: 0 | 2
Price: 21.4359
Round: 10",0 , 2,,,, 21.4359,0.0,14.62822379999998,,,0,7.470202787072128e-08,10,True,,
"MarginalValues:101, 99 Budget: 200
MarginalValues:47, 10.5 Budget: 200
Final bids: 0 | 2
Price: 21.4359
Round: 10",0 , 2,,,, 21.4359,0.0,14.62822379999998,,,1,7.470202787072128e-08,10,True,,
"MarginalValues:101, 99 Budget: 200
MarginalValues:47, 10.5 Budget: 200
Final bids: 1 | 1
Price: 21.4359
Round: 10",1 , 1,,,, 21.4359,79.56411189999999,25.56411189999999,,,0,3.7723140266295376e-05,10,True,,
"MarginalValues:101, 99 Budget: 200
MarginalValues:47, 10.5 Budget: 200
Final bids: 1 | 1
Price: 21.4359
Round: 10",1 , 1,,,, 21.4359,79.56411189999999,25.56411189999999,,,1,3.7723140266295376e-05,10,True,,
"Player 0
MarginalValues:101, 99 Budget: 2001 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3",,,0.0052059408796009945,0.994794059120399,, 23.5795,,,,"MarginalValues:101, 99 Budget: 2001 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1",0,6.353576450598597e-12,10,False,1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1,
"Player 1
MarginalValues:47, 10.5 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3",,,0.3333333333333333,0.3333333333333333,0.3333333333333333, 23.5795,,,,"MarginalValues:47, 10.5 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2",1,6.353576450598597e-12,10,False,2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2,
"MarginalValues:101, 99 Budget: 200
MarginalValues:47, 10.5 Budget: 200
Final bids: 0 | 2
Price: 23.5795
Round: 11",0 , 2,,,, 23.5795,0.0,10.341046179999971,,,0,2.490061209859793e-08,11,True,,
"MarginalValues:101, 99 Budget: 200
MarginalValues:47, 10.5 Budget: 200
Final bids: 0 | 2
Price: 23.5795
Round: 11",0 , 2,,,, 23.5795,0.0,10.341046179999971,,,1,2.490061209859793e-08,11,True,,
